"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.947230598993559,0.0527694010064411,0.0970747219842587,0.902925278015741,"10127",1,20,"sign"
"2",0.808309726156752,0.191690273843248,0.168232044198895,0.831767955801105,"10127",1,20,"gaussian"
"3",0.925938728788122,0.0740612712118776,0.107386978919327,0.892613021080673,"10127",2,20,"sign"
"4",0.796801505174036,0.203198494825964,0.174757281553398,0.825242718446602,"10127",2,20,"gaussian"
"5",0.926554087976988,0.0734459120230121,0.107575983183263,0.892424016816737,"10127",3,20,"sign"
"6",0.805429864253394,0.194570135746606,0.197066911090742,0.802933088909258,"10127",3,20,"gaussian"
"7",0.911929744258941,0.0880702557410586,0.11563634342726,0.88436365657274,"10127",4,20,"sign"
"8",0.781407035175879,0.218592964824121,0.194196428571429,0.805803571428571,"10127",4,20,"gaussian"
"9",0.91614948879567,0.0838505112043297,0.0240001509165258,0.975999849083474,"10127",5,20,"sign"
"10",0.790697674418605,0.209302325581395,0.192857142857143,0.807142857142857,"10127",5,20,"gaussian"
"11",0.927003046400656,0.0729969535993434,0.134368607617053,0.865631392382948,"10127",6,20,"sign"
"12",0.802197802197802,0.197802197802198,0.110429447852761,0.889570552147239,"10127",6,20,"gaussian"
