"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.415,1.019,"11368",1,20,"-1"
"2",0.814,2.775,"11368",1,20,"1"
"3",-0.301,1.069,"11368",2,20,"-1"
"4",0.312,2.876,"11368",2,20,"1"
"5",-0.54,0.885,"11368",3,20,"-1"
"6",0.378,2.685,"11368",3,20,"1"
