"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.236,2.701,"11455",1,500,"-1",50
"2",5.435,2.689,"11455",1,500,"1",50
"3",-6.863,1.231,"11455",1,500,"-1",49
"4",-0.148,2.063,"11455",1,500,"1",49
"5",-2.164,2.104,"11455",1,500,"-1",48
"6",-1.304,8.155,"11455",1,500,"1",48
"7",-6.714,7.127,"11455",1,500,"-1",47
"8",-0.382,1.776,"11455",1,500,"1",47
"9",-5.093,1.64,"11455",1,500,"-1",46
"10",2.166,2.699,"11455",1,500,"1",46
"11",-5.106,2.261,"11455",1,500,"-1",45
"12",2.754,3.203,"11455",1,500,"1",45
"13",1.165,2.884,"11455",1,500,"-1",44
"14",7.04,0.711,"11455",1,500,"1",44
"15",-3.198,2.224,"11455",1,500,"-1",43
"16",2.223,1.929,"11455",1,500,"1",43
"17",-4.84,1.958,"11455",1,500,"-1",42
"18",-0.172,1.84,"11455",1,500,"1",42
"19",-3.868,3.871,"11455",1,500,"-1",41
"20",4.252,3.194,"11455",1,500,"1",41
"21",-1.066,0.796,"11455",1,500,"-1",40
"22",1.65,0.972,"11455",1,500,"1",40
"23",-1.197,1.398,"11455",1,500,"-1",39
"24",4.461,2.116,"11455",1,500,"1",39
"25",-2.005,2.271,"11455",1,500,"-1",38
"26",4.219,0.767,"11455",1,500,"1",38
"27",-5.402,1.741,"11455",1,500,"-1",37
"28",-0.066,1.899,"11455",1,500,"1",37
"29",-0.295,0.269,"11455",1,500,"-1",36
"30",1.004,0.472,"11455",1,500,"1",36
"31",-2.592,1.842,"11455",1,500,"-1",35
"32",2.813,8.108,"11455",1,500,"1",35
"33",-2.28,1.762,"11455",1,500,"-1",34
"34",4.099,2,"11455",1,500,"1",34
"35",0.807,0.525,"11455",1,500,"-1",33
"36",1.92,0.575,"11455",1,500,"1",33
"37",-4.332,0.835,"11455",1,500,"-1",32
"38",-1.025,1.764,"11455",1,500,"1",32
"39",-12.768,3.095,"11455",1,500,"-1",31
"40",-3.393,2.496,"11455",1,500,"1",31
"41",-0.019,6.398,"11455",1,500,"-1",30
"42",0.048,2.031,"11455",1,500,"1",30
"43",-5.527,2.451,"11455",1,500,"-1",29
"44",3.232,4.43,"11455",1,500,"1",29
"45",-5.227,1.283,"11455",1,500,"-1",28
"46",0.489,2.375,"11455",1,500,"1",28
"47",-3.818,3.308,"11455",1,500,"-1",27
"48",5.327,1.997,"11455",1,500,"1",27
"49",-3.27,3.043,"11455",1,500,"-1",26
"50",5.136,2.751,"11455",1,500,"1",26
"51",0.503,1.512,"11455",1,500,"-1",25
"52",1.817,5.428,"11455",1,500,"1",25
"53",-3.034,2.078,"11455",1,500,"-1",24
"54",2.676,2.119,"11455",1,500,"1",24
"55",-2.268,2.191,"11455",1,500,"-1",23
"56",5.711,2.418,"11455",1,500,"1",23
"57",-1.474,1.048,"11455",1,500,"-1",22
"58",0.837,0.646,"11455",1,500,"1",22
"59",-1.68,2.168,"11455",1,500,"-1",21
"60",3.933,2.327,"11455",1,500,"1",21
"61",-2.166,1.37,"11455",1,500,"-1",20
"62",2.548,2.082,"11455",1,500,"1",20
"63",-6.539,2.641,"11455",1,500,"-1",19
"64",1.373,2.381,"11455",1,500,"1",19
"65",-0.551,2.938,"11455",1,500,"-1",18
"66",6.2,1.761,"11455",1,500,"1",18
"67",-2.632,2.907,"11455",1,500,"-1",17
"68",4.64,2.576,"11455",1,500,"1",17
"69",-7.65,1.194,"11455",1,500,"-1",16
"70",-1.149,3.06,"11455",1,500,"1",16
"71",-0.038,1.441,"11455",1,500,"-1",15
"72",1.262,6.084,"11455",1,500,"1",15
"73",-5.468,0.785,"11455",1,500,"-1",14
"74",-0.897,1.818,"11455",1,500,"1",14
"75",-6,0,"11455",1,500,"-1",13
"76",-0.86,2.184,"11455",1,500,"1",13
"77",-1.996,2.118,"11455",1,500,"-1",12
"78",2.641,1.702,"11455",1,500,"1",12
"79",-0.104,0.259,"11455",1,500,"-1",11
"80",1.099,0.452,"11455",1,500,"1",11
"81",-5.401,1.63,"11455",1,500,"-1",10
"82",-1.176,0.797,"11455",1,500,"1",10
"83",-1.249,2.568,"11455",1,500,"-1",9
"84",4.643,1.453,"11455",1,500,"1",9
"85",-2.389,0.922,"11455",1,500,"-1",8
"86",0.962,1.135,"11455",1,500,"1",8
"87",-2.811,1.001,"11455",1,500,"-1",7
"88",0.63,1.558,"11455",1,500,"1",7
"89",-5.086,2.376,"11455",1,500,"-1",6
"90",1.393,2.53,"11455",1,500,"1",6
"91",2.505,2.64,"11455",1,500,"-1",5
"92",8.668,0.148,"11455",1,500,"1",5
"93",-4.435,1.769,"11455",1,500,"-1",4
"94",2.54,1.916,"11455",1,500,"1",4
"95",-5.796,1.957,"11455",1,500,"-1",3
"96",2.174,3.163,"11455",1,500,"1",3
"97",-11.883,1.922,"11455",1,500,"-1",2
"98",2.363,3.997,"11455",1,500,"1",2
"99",-8.59,3.208,"11455",1,500,"-1",1
"100",1.97,3.159,"11455",1,500,"1",1
