"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.207,1.161,"11456",1,20,"-1"
"2",1.113,3.305,"11456",1,20,"1"
"3",-0.02,1.159,"11456",2,20,"-1"
"4",0.091,3.333,"11456",2,20,"1"
"5",-0.987,1.125,"11456",3,20,"-1"
"6",1.247,1.019,"11456",3,20,"1"
"7",-1.685,1.051,"11456",4,20,"-1"
"8",0.284,0.812,"11456",4,20,"1"
"9",-0.625,0.931,"11456",5,20,"-1"
"10",1.668,1.046,"11456",5,20,"1"
