"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.791,1.702,"10417",1,500,"-1",36
"2",3.057,1.669,"10417",1,500,"1",36
"3",-4.281,3.769,"10417",1,500,"-1",35
"4",5.181,3.214,"10417",1,500,"1",35
"5",-1.759,1.501,"10417",1,500,"-1",34
"6",5.647,3.431,"10417",1,500,"1",34
"7",-0.803,1.17,"10417",1,500,"-1",33
"8",3.583,1.314,"10417",1,500,"1",33
"9",-0.425,2.896,"10417",1,500,"-1",32
"10",-0.414,2.897,"10417",1,500,"1",32
"11",-3.546,1.263,"10417",1,500,"-1",31
"12",1.533,1.886,"10417",1,500,"1",31
"13",-1.9,1.704,"10417",1,500,"-1",30
"14",-1.186,5.424,"10417",1,500,"1",30
"15",-8.295,1.463,"10417",1,500,"-1",29
"16",-1.77,1.773,"10417",1,500,"1",29
"17",-2.847,1.84,"10417",1,500,"-1",28
"18",3.996,2.886,"10417",1,500,"1",28
"19",0.605,3.442,"10417",1,500,"-1",27
"20",8.875,1.608,"10417",1,500,"1",27
"21",1.135,2.147,"10417",1,500,"-1",26
"22",4.846,1.177,"10417",1,500,"1",26
"23",-1.155,1.39,"10417",1,500,"-1",25
"24",2.384,1.152,"10417",1,500,"1",25
"25",-1.611,3.092,"10417",1,500,"-1",24
"26",5.178,1.698,"10417",1,500,"1",24
"27",-0.248,1.037,"10417",1,500,"-1",23
"28",4.221,1.038,"10417",1,500,"1",23
"29",-1.043,1.496,"10417",1,500,"-1",22
"30",2.815,1.354,"10417",1,500,"1",22
"31",0.061,0.901,"10417",1,500,"-1",21
"32",2.944,0.855,"10417",1,500,"1",21
"33",-0.576,1.36,"10417",1,500,"-1",20
"34",3.597,1.527,"10417",1,500,"1",20
"35",-3.811,1.935,"10417",1,500,"-1",19
"36",2.099,2.504,"10417",1,500,"1",19
"37",-0.612,1.25,"10417",1,500,"-1",18
"38",2.967,0.912,"10417",1,500,"1",18
"39",-1.676,2.083,"10417",1,500,"-1",17
"40",4.674,0.581,"10417",1,500,"1",17
"41",-1.168,1.529,"10417",1,500,"-1",16
"42",3.049,1.116,"10417",1,500,"1",16
"43",-2.343,1.297,"10417",1,500,"-1",14
"44",1.841,1.577,"10417",1,500,"1",14
"45",0.781,1.217,"10417",1,500,"-1",13
"46",6.251,1.786,"10417",1,500,"1",13
"47",-1.767,2.371,"10417",1,500,"-1",12
"48",4.194,1.667,"10417",1,500,"1",12
"49",-2.101,1.236,"10417",1,500,"-1",11
"50",0.919,1.517,"10417",1,500,"1",11
"51",-2.329,2.095,"10417",1,500,"-1",10
"52",2.215,1.87,"10417",1,500,"1",10
"53",-2.576,1.166,"10417",1,500,"-1",9
"54",0.613,0.749,"10417",1,500,"1",9
"55",-3.772,0.987,"10417",1,500,"-1",8
"56",0.549,1.567,"10417",1,500,"1",8
"57",-1.675,5.552,"10417",1,500,"-1",7
"58",1.25,1.606,"10417",1,500,"1",7
"59",-5.344,1.968,"10417",1,500,"-1",5
"60",3.438,2.762,"10417",1,500,"1",5
"61",-2.071,2.384,"10417",1,500,"-1",4
"62",6.25,2.93,"10417",1,500,"1",4
"63",-8.258,3.245,"10417",1,500,"-1",3
"64",-0.294,2.25,"10417",1,500,"1",3
"65",0.276,2.725,"10417",1,500,"-1",2
"66",5.541,0.707,"10417",1,500,"1",2
"67",-0.422,2.525,"10417",1,500,"-1",1
"68",-0.018,7.874,"10417",1,500,"1",1
