"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.427,0.618,"11034",1,500,"-1",7
"2",-0.135,0.661,"11034",1,500,"1",7
"3",-0.599,0.736,"11034",1,500,"-1",6
"4",1.092,0.57,"11034",1,500,"1",6
"5",-0.133,0.968,"11034",1,500,"-1",5
"6",2.934,1.382,"11034",1,500,"1",5
"7",-0.487,0.802,"11034",1,500,"-1",4
"8",1.983,0.417,"11034",1,500,"1",4
"9",2.672,1.076,"11034",1,500,"-1",3
"10",4.561,3.289,"11034",1,500,"1",3
"11",-3.405,1.134,"11034",1,500,"-1",1
"12",0.899,1.31,"11034",1,500,"1",1
