"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.161,1.018,"10886",1,20,"-1"
"2",0.184,3.011,"10886",1,20,"1"
"3",-0.495,1.079,"10886",2,20,"-1"
"4",2.044,0.995,"10886",2,20,"1"
"5",-0.152,0.938,"10886",3,20,"-1"
"6",-0.24,2.95,"10886",3,20,"1"
