"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.334,1.126,"11375",1,20,"-1"
"2",0.255,3.35,"11375",1,20,"1"
"3",-1.293,1.179,"11375",2,20,"-1"
"4",1.364,1.254,"11375",2,20,"1"
"5",-0.477,1.144,"11375",3,20,"-1"
"6",2.387,1.158,"11375",3,20,"1"
