"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",0.311,3.375,"10130",1,500,"-1",41
"2",8.848,2.179,"10130",1,500,"1",41
"3",-2.521,2.692,"10130",1,500,"-1",40
"4",3.917,2.123,"10130",1,500,"1",40
"5",-1.955,1.38,"10130",1,500,"-1",39
"6",1.428,0.88,"10130",1,500,"1",39
"7",-2.58,2.765,"10130",1,500,"-1",38
"8",4.415,2.208,"10130",1,500,"1",38
"9",-0.528,4.124,"10130",1,500,"-1",37
"10",8.349,1.209,"10130",1,500,"1",37
"11",-2.643,1.241,"10130",1,500,"-1",36
"12",1.789,1.855,"10130",1,500,"1",36
"13",-1.214,1.708,"10130",1,500,"-1",35
"14",1.985,4.605,"10130",1,500,"1",35
"15",-2.126,4.282,"10130",1,500,"-1",34
"16",1.577,1.687,"10130",1,500,"1",34
"17",4.165,2.701,"10130",1,500,"-1",33
"18",9.505,1.087,"10130",1,500,"1",33
"19",-2.57,1.906,"10130",1,500,"-1",32
"20",4.474,2.443,"10130",1,500,"1",32
"21",-1,0,"10130",1,500,"-1",31
"22",-0.333,1.374,"10130",1,500,"1",31
"23",-4.306,1.07,"10130",1,500,"-1",30
"24",-1.261,0.932,"10130",1,500,"1",30
"25",-0.667,1.085,"10130",1,500,"-1",29
"26",2.953,1.153,"10130",1,500,"1",29
"27",-1.428,1.128,"10130",1,500,"-1",28
"28",1.89,0.985,"10130",1,500,"1",28
"29",-2.396,2.025,"10130",1,500,"-1",27
"30",2.996,1.758,"10130",1,500,"1",27
"31",-3.31,2.046,"10130",1,500,"-1",26
"32",5.279,2.357,"10130",1,500,"1",26
"33",2.769,1.476,"10130",1,500,"-1",25
"34",6,0,"10130",1,500,"1",25
"35",-1.183,0.782,"10130",1,500,"-1",24
"36",1.397,0.923,"10130",1,500,"1",24
"37",-2.379,2.517,"10130",1,500,"-1",23
"38",5.171,2.038,"10130",1,500,"1",23
"39",-3.868,2.031,"10130",1,500,"-1",22
"40",4.664,2.106,"10130",1,500,"1",22
"41",-2.263,2.219,"10130",1,500,"-1",21
"42",1.954,1.02,"10130",1,500,"1",21
"43",0.684,1.825,"10130",1,500,"-1",20
"44",5.816,0.905,"10130",1,500,"1",20
"45",-3.476,0.782,"10130",1,500,"-1",19
"46",0.793,1.423,"10130",1,500,"1",19
"47",-5.655,2.163,"10130",1,500,"-1",18
"48",3.034,3.586,"10130",1,500,"1",18
"49",-3.359,2.288,"10130",1,500,"-1",17
"50",1.269,1.131,"10130",1,500,"1",17
"51",-0.651,0.168,"10130",1,500,"-1",16
"52",-0.164,0.128,"10130",1,500,"1",16
"53",-1.57,1.43,"10130",1,500,"-1",15
"54",2.441,0.807,"10130",1,500,"1",15
"55",-3.696,1.388,"10130",1,500,"-1",14
"56",1.53,1.273,"10130",1,500,"1",14
"57",2.74,1.229,"10130",1,500,"-1",12
"58",6.922,1.29,"10130",1,500,"1",12
"59",-2.469,2.221,"10130",1,500,"-1",10
"60",2.88,0.757,"10130",1,500,"1",10
"61",-10.509,3.158,"10130",1,500,"-1",9
"62",1.213,5.635,"10130",1,500,"1",9
"63",-9.041,2.77,"10130",1,500,"-1",8
"64",0.089,3.014,"10130",1,500,"1",8
"65",-4.682,1.723,"10130",1,500,"-1",7
"66",2.466,2.132,"10130",1,500,"1",7
"67",-2.268,2.698,"10130",1,500,"-1",6
"68",4.564,1.787,"10130",1,500,"1",6
"69",-2.423,2.341,"10130",1,500,"-1",5
"70",8.499,1.371,"10130",1,500,"1",5
"71",0.618,0.559,"10130",1,500,"-1",4
"72",2.632,0.583,"10130",1,500,"1",4
"73",-1.425,0.746,"10130",1,500,"-1",3
"74",0.82,0.681,"10130",1,500,"1",3
"75",-4.364,1.324,"10130",1,500,"-1",2
"76",-1.553,0.843,"10130",1,500,"1",2
"77",-0.429,3.927,"10130",1,500,"-1",1
"78",-0.389,3.936,"10130",1,500,"1",1
