"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.921040922971745,0.0789590770282548,0.0988998500614542,0.901100149938546,"9543",1,20,"sign"
"2",0.829113924050633,0.170886075949367,0.175066312997347,0.824933687002653,"9543",1,20,"gaussian"
"3",0.908858622749054,0.0911413772509457,0.105090281332568,0.894909718667432,"9543",2,20,"sign"
"4",0.792962356792144,0.207037643207856,0.17704688593422,0.82295311406578,"9543",2,20,"gaussian"
"5",0.956721759085087,0.0432782409149129,0.16043141321473,0.83956858678527,"9543",3,20,"sign"
"6",0.741784037558685,0.258215962441315,0.205992509363296,0.794007490636704,"9543",3,20,"gaussian"
"7",0.925148706973589,0.0748512930264111,0.143606823512694,0.856393176487306,"9543",4,20,"sign"
"8",0.784,0.216,0.181208053691275,0.818791946308725,"9543",4,20,"gaussian"
"9",0.860878978127262,0.139121021872738,0.0598332635328675,0.940166736467133,"9543",5,20,"sign"
"10",0.805555555555556,0.194444444444444,0.173913043478261,0.826086956521739,"9543",5,20,"gaussian"
