"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.849,2.244,"11229",1,500,"-1",38
"2",3.84,1.897,"11229",1,500,"1",38
"3",-0.817,4.486,"11229",1,500,"-1",37
"4",1.007,0.899,"11229",1,500,"1",37
"5",0.707,0,"11229",1,500,"-1",36
"6",0.707,0.707,"11229",1,500,"1",36
"7",-2.185,2.263,"11229",1,500,"-1",35
"8",5.331,2.653,"11229",1,500,"1",35
"9",-4.655,1.285,"11229",1,500,"-1",34
"10",-0.932,5.111,"11229",1,500,"1",34
"11",-10.439,2.939,"11229",1,500,"-1",33
"12",-0.976,4.708,"11229",1,500,"1",33
"13",-2.746,1.19,"11229",1,500,"-1",32
"14",2.246,1.991,"11229",1,500,"1",32
"15",-0.767,1.056,"11229",1,500,"-1",31
"16",3.434,4.568,"11229",1,500,"1",31
"17",-1.203,0.777,"11229",1,500,"-1",29
"18",1.292,0.923,"11229",1,500,"1",29
"19",-2.124,1.093,"11229",1,500,"-1",28
"20",1.336,1.813,"11229",1,500,"1",28
"21",0.116,0.774,"11229",1,500,"-1",27
"22",3.155,0.794,"11229",1,500,"1",27
"23",-1.499,2.186,"11229",1,500,"-1",26
"24",6.029,1.937,"11229",1,500,"1",26
"25",-2.389,1.767,"11229",1,500,"-1",25
"26",1.161,4.989,"11229",1,500,"1",25
"27",-1.746,3.488,"11229",1,500,"-1",24
"28",7.981,1.881,"11229",1,500,"1",24
"29",-0.879,1.881,"11229",1,500,"-1",23
"30",4.459,1.418,"11229",1,500,"1",23
"31",-2.048,1.506,"11229",1,500,"-1",22
"32",4.256,1.792,"11229",1,500,"1",22
"33",-1.968,0.912,"11229",1,500,"-1",21
"34",0.932,0.973,"11229",1,500,"1",21
"35",-4.672,1.735,"11229",1,500,"-1",20
"36",0.365,1.728,"11229",1,500,"1",20
"37",-1.88,2.391,"11229",1,500,"-1",19
"38",3.219,1.35,"11229",1,500,"1",19
"39",-4.537,1.842,"11229",1,500,"-1",18
"40",0.644,2.312,"11229",1,500,"1",18
"41",-1.997,2.584,"11229",1,500,"-1",17
"42",6.391,3.262,"11229",1,500,"1",17
"43",-4.681,1.421,"11229",1,500,"-1",16
"44",1.733,2.001,"11229",1,500,"1",16
"45",-3.159,1.37,"11229",1,500,"-1",15
"46",1.272,1.64,"11229",1,500,"1",15
"47",-0.285,1.674,"11229",1,500,"-1",14
"48",4.277,0.821,"11229",1,500,"1",14
"49",-2.016,1.707,"11229",1,500,"-1",13
"50",1.87,1.629,"11229",1,500,"1",13
"51",-9.634,3.153,"11229",1,500,"-1",12
"52",-1.283,3.131,"11229",1,500,"1",12
"53",-9.038,1.86,"11229",1,500,"-1",11
"54",-0.441,3.947,"11229",1,500,"1",11
"55",-5.026,1.133,"11229",1,500,"-1",10
"56",0.664,2.066,"11229",1,500,"1",10
"57",-1.667,0.535,"11229",1,500,"-1",9
"58",-0.29,0.524,"11229",1,500,"1",9
"59",-5.859,1.846,"11229",1,500,"-1",8
"60",2.048,3.866,"11229",1,500,"1",8
"61",-5.129,2.923,"11229",1,500,"-1",7
"62",3.143,3.206,"11229",1,500,"1",7
"63",-3.821,0.892,"11229",1,500,"-1",6
"64",-0.555,1.514,"11229",1,500,"1",6
"65",-2.687,1.244,"11229",1,500,"-1",5
"66",2.111,4.453,"11229",1,500,"1",5
"67",0.452,1.341,"11229",1,500,"-1",4
"68",3.625,1.36,"11229",1,500,"1",4
"69",0.051,2.924,"11229",1,500,"-1",3
"70",8.423,1.669,"11229",1,500,"1",3
"71",-3.026,1.531,"11229",1,500,"-1",2
"72",1.342,2.094,"11229",1,500,"1",2
"73",-12.015,3.976,"11229",1,500,"-1",1
"74",0.13,3.585,"11229",1,500,"1",1
