"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.091,1.132,"11031",1,20,"-1"
"2",0.461,3.214,"11031",1,20,"1"
"3",-0.123,1.136,"11031",2,20,"-1"
"4",0.275,3.449,"11031",2,20,"1"
"5",-1.023,0.947,"11031",3,20,"-1"
"6",1.092,0.922,"11031",3,20,"1"
"7",-0.371,0.688,"11031",4,20,"-1"
"8",1.346,0.899,"11031",4,20,"1"
"9",-0.593,0.853,"11031",5,20,"-1"
"10",1.332,1.011,"11031",5,20,"1"
"11",-1.214,0.825,"11031",6,20,"-1"
"12",0.808,0.755,"11031",6,20,"1"
