"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.228,1.145,"10669",1,20,"-1"
"2",0.149,3.235,"10669",1,20,"1"
"3",-0.553,2.765,"10669",2,20,"-1"
"4",0.21,0.939,"10669",2,20,"1"
"5",-0.816,1.139,"10669",3,20,"-1"
"6",1.492,0.947,"10669",3,20,"1"
"7",-0.588,2.289,"10669",4,20,"-1"
"8",0.321,0.898,"10669",4,20,"1"
