"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.311,1.132,"11323",1,20,"-1"
"2",0.358,3.214,"11323",1,20,"1"
"3",-0.71,1.257,"11323",2,20,"-1"
"4",2.337,1.362,"11323",2,20,"1"
"5",-0.205,0.961,"11323",3,20,"-1"
"6",0.41,2.565,"11323",3,20,"1"
"7",-0.148,2.315,"11323",4,20,"-1"
"8",-0.243,0.797,"11323",4,20,"1"
"9",-0.669,0.697,"11323",5,20,"-1"
"10",0.486,1.718,"11323",5,20,"1"
"11",-0.643,0.813,"11323",6,20,"-1"
"12",1.004,0.736,"11323",6,20,"1"
