"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.334,0.98,"10674",1,20,"-1"
"2",0.705,2.747,"10674",1,20,"1"
"3",-1.065,1.084,"10674",2,20,"-1"
"4",1.304,1.042,"10674",2,20,"1"
"5",-0.832,0.868,"10674",3,20,"-1"
"6",0.994,0.928,"10674",3,20,"1"
