"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.079,1.048,"10131",1,20,"-1"
"2",-0.114,3.176,"10131",1,20,"1"
"3",-0.309,0.914,"10131",2,20,"-1"
"4",0.154,2.471,"10131",2,20,"1"
"5",-0.121,0.97,"10131",3,20,"-1"
"6",0.191,2.884,"10131",3,20,"1"
"7",-0.149,1.31,"10131",4,20,"-1"
"8",3.412,1.746,"10131",4,20,"1"
"9",-0.651,0.83,"10131",5,20,"-1"
"10",1.341,0.808,"10131",5,20,"1"
