"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.064,2.071,"11301",1,500,"-1",7
"2",2.843,0.947,"11301",1,500,"1",7
"3",-0.772,1.865,"11301",1,500,"-1",6
"4",5.307,2.013,"11301",1,500,"1",6
"5",-1.334,1.863,"11301",1,500,"-1",5
"6",3.867,1.494,"11301",1,500,"1",5
"7",-9.911,1.623,"11301",1,500,"-1",4
"8",-1.576,2.536,"11301",1,500,"1",4
"9",-1.124,0.763,"11301",1,500,"-1",3
"10",1.292,0.802,"11301",1,500,"1",3
"11",-2.372,1.202,"11301",1,500,"-1",2
"12",0.862,0.644,"11301",1,500,"1",2
"13",-1.773,1.415,"11301",1,500,"-1",1
"14",1.846,1.355,"11301",1,500,"1",1
