"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.295,0.937,"11233",1,20,"-1"
"2",0.479,2.699,"11233",1,20,"1"
"3",-0.228,1.091,"11233",2,20,"-1"
"4",0.16,3.298,"11233",2,20,"1"
