"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.583,2.015,"11186",1,500,"-1",11
"2",4.946,2.067,"11186",1,500,"1",11
"3",-1.923,1.74,"11186",1,500,"-1",10
"4",3.123,1.358,"11186",1,500,"1",10
"5",-6.097,1.977,"11186",1,500,"-1",9
"6",-0.272,2.37,"11186",1,500,"1",9
"7",-4.15,0.55,"11186",1,500,"-1",8
"8",-0.427,0.986,"11186",1,500,"1",8
"9",-2.104,4.638,"11186",1,500,"-1",7
"10",-0.369,1.611,"11186",1,500,"1",7
"11",-4.072,4.357,"11186",1,500,"-1",6
"12",9.787,4.078,"11186",1,500,"1",6
"13",-0.499,1.554,"11186",1,500,"-1",5
"14",3.93,1.01,"11186",1,500,"1",5
"15",-3.072,2.342,"11186",1,500,"-1",4
"16",4.228,2.463,"11186",1,500,"1",4
"17",-0.689,2.567,"11186",1,500,"-1",3
"18",1.412,8.804,"11186",1,500,"1",3
"19",-2.127,2.367,"11186",1,500,"-1",2
"20",3.481,1.49,"11186",1,500,"1",2
"21",-6.696,2.974,"11186",1,500,"-1",1
"22",1.316,2.353,"11186",1,500,"1",1
