"","sample","shape","BetaSigma","Ra","Rq","Rv","Rp","Rx","Rsk","Rku","RzJIS"
"1","11435",1,20,1.49224525613844,1.97780080445334,10.2457796189455,5.67495335147357,15.9207329704191,-0.56621862585663,4.46255995965936,15.0975502921209
"2","11435",2,20,1.45919465470682,1.90379973333643,6.84675461664044,6.54341013663493,13.3901647532754,-0.0132644228693617,3.47557383568385,12.5837040297721
"3","11435",3,20,1.38808785389221,1.86949126519984,7.74011847210783,7.92440700715803,15.6645254792659,0.491906864414263,4.53411393749293,13.3742426985985
"4","11435",4,20,1.34466914622556,1.81466144150222,7.54269896604043,8.06893377762468,15.6116327436651,-0.0924560468217491,4.7019731506033,14.0329283089125
"5","11435",5,20,1.26429411306165,1.66325706296623,6,6.26239703151365,12.2623970315137,-0.073791938108616,3.63583810277881,11.1825632745356
"6","11435",6,20,1.44160382721296,1.92835129273266,4.30116263352131,7.60263112349923,11.9037937570205,1.21084879200922,4.14949465282995,10.7870036218612
"7","11435",7,20,1.23975113671007,1.60925801721671,4.65992889282688,4.66690475583122,9.3268336486581,-0.0462421843694798,3.19858620852907,8.6897920293164
"8","11435",8,20,1.21694824875036,1.57405359418507,5.36656314599944,3.67106032881833,9.03762347481778,-0.539057914509505,3.38882268416863,8.35245135550999
"9","11435",9,20,1.03177819651869,1.33572995997474,3.81693142684564,2.99999999999995,6.8169314268456,-0.160259091189842,3.05286896446887,6.59959604180893
"10","11435",10,20,0.951605283857295,1.26800225883682,4.02492235949962,3.13049516849965,7.15541752799928,-0.201735837680195,3.46140372327926,6.37096970423352
"11","11435",11,20,1.07774224477444,1.45310339879065,4.26832012635311,4.64238345442631,8.91070358077942,0.80927442849971,3.77037383910618,7.26264858599797
