"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.383,2.068,"9988",1,500,"-1",29
"2",2.834,2.481,"9988",1,500,"1",29
"3",-5.78,3.712,"9988",1,500,"-1",28
"4",5.666,4.011,"9988",1,500,"1",28
"5",-4.618,1.592,"9988",1,500,"-1",27
"6",2.551,2.401,"9988",1,500,"1",27
"7",-4.458,1.375,"9988",1,500,"-1",26
"8",0.876,2.187,"9988",1,500,"1",26
"9",-1.067,1.417,"9988",1,500,"-1",25
"10",2.904,1.118,"9988",1,500,"1",25
"11",-1.932,1.949,"9988",1,500,"-1",24
"12",2.192,2.1,"9988",1,500,"1",24
"13",-0.191,1.368,"9988",1,500,"-1",23
"14",1.126,5.244,"9988",1,500,"1",23
"15",0.612,0.56,"9988",1,500,"-1",22
"16",2.509,0.667,"9988",1,500,"1",22
"17",-1.831,0.947,"9988",1,500,"-1",21
"18",1.352,1.313,"9988",1,500,"1",21
"19",-4.572,2.235,"9988",1,500,"-1",20
"20",0.796,1.211,"9988",1,500,"1",20
"21",-10.222,3.553,"9988",1,500,"-1",19
"22",1.28,3.082,"9988",1,500,"1",19
"23",-5.407,3.153,"9988",1,500,"-1",18
"24",5.115,4.658,"9988",1,500,"1",18
"25",-2.142,1.437,"9988",1,500,"-1",17
"26",1.784,1.544,"9988",1,500,"1",17
"27",-0.435,1.059,"9988",1,500,"-1",16
"28",0.157,3.432,"9988",1,500,"1",16
"29",-3.26,1.311,"9988",1,500,"-1",15
"30",1.999,2.52,"9988",1,500,"1",15
"31",-4.09,3.159,"9988",1,500,"-1",14
"32",0.901,1.631,"9988",1,500,"1",14
"33",-1.546,1.592,"9988",1,500,"-1",13
"34",2.067,1.221,"9988",1,500,"1",13
"35",-1.025,1.217,"9988",1,500,"-1",12
"36",2.307,1.499,"9988",1,500,"1",12
"37",-1.737,1.476,"9988",1,500,"-1",11
"38",2.992,1.356,"9988",1,500,"1",11
"39",-1.402,1.167,"9988",1,500,"-1",10
"40",1.586,0.955,"9988",1,500,"1",10
"41",-0.325,0.66,"9988",1,500,"-1",9
"42",1.864,0.721,"9988",1,500,"1",9
"43",-5.259,2.013,"9988",1,500,"-1",8
"44",2.022,1.741,"9988",1,500,"1",8
"45",-2.619,3.26,"9988",1,500,"-1",7
"46",4.955,2.844,"9988",1,500,"1",7
"47",-2.555,2.17,"9988",1,500,"-1",6
"48",4.002,2.139,"9988",1,500,"1",6
"49",-2.836,1.871,"9988",1,500,"-1",5
"50",2.505,2.154,"9988",1,500,"1",5
"51",-1.151,0.775,"9988",1,500,"-1",4
"52",2.984,1.502,"9988",1,500,"1",4
"53",-5.597,2.432,"9988",1,500,"-1",3
"54",3.015,2.95,"9988",1,500,"1",3
"55",-4.711,0.943,"9988",1,500,"-1",2
"56",-1.717,0.827,"9988",1,500,"1",2
"57",-0.076,4.611,"9988",1,500,"-1",1
"58",0.032,4.606,"9988",1,500,"1",1
