"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.919523841804462,0.0804761581955379,0.096821536893887,0.903178463106113,"10408",1,20,"sign"
"2",0.804545454545455,0.195454545454545,0.180199057097957,0.819800942902043,"10408",1,20,"gaussian"
"3",0.950311584051949,0.0496884159480511,0.120570003758176,0.879429996241824,"10408",2,20,"sign"
"4",0.822759315206445,0.177240684793555,0.217821782178218,0.782178217821782,"10408",2,20,"gaussian"
"5",0.917468132065348,0.0825318679346514,0.133569708950675,0.866430291049325,"10408",3,20,"sign"
"6",0.813519813519814,0.186480186480186,0.206185567010309,0.793814432989691,"10408",3,20,"gaussian"
"7",0.937401301898624,0.0625986981013758,0.0807750909639152,0.919224909036085,"10408",4,20,"sign"
"8",0.805970149253731,0.194029850746269,0.164556962025316,0.835443037974684,"10408",4,20,"gaussian"
"9",0.919511718975449,0.0804882810245511,0.16554968673789,0.83445031326211,"10408",5,20,"sign"
"10",0.732824427480916,0.267175572519084,0.217391304347826,0.782608695652174,"10408",5,20,"gaussian"
"11",0.927502937846695,0.0724970621533048,0.0643071110507968,0.935692888949203,"10408",6,20,"sign"
"12",0.77027027027027,0.22972972972973,0.166666666666667,0.833333333333333,"10408",6,20,"gaussian"
"13",0.899561103533559,0.100438896466441,0.107179177639935,0.892820822360065,"10408",7,20,"sign"
"14",0.772727272727273,0.227272727272727,0.206666666666667,0.793333333333333,"10408",7,20,"gaussian"
