"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.901568965298549,0.098431034701451,0.0926880726736456,0.907311927326354,"10894",1,500,"sign",1
"2",0.823529411764706,0.176470588235294,0.129032258064516,0.870967741935484,"10894",1,500,"gaussian",1
"3",0.955980070719277,0.0440199292807235,0.0229739106644489,0.977026089335551,"10894",1,500,"sign",2
"4",0.890909090909091,0.109090909090909,0.466666666666667,0.533333333333333,"10894",1,500,"gaussian",2
"5",0.958389499232352,0.0416105007676476,0.0667502744226406,0.933249725577359,"10894",1,500,"sign",3
"6",0.84375,0.15625,0.127659574468085,0.872340425531915,"10894",1,500,"gaussian",3
"7",0.915293462957824,0.0847065370421761,0.0621145762752315,0.937885423724768,"10894",1,500,"sign",4
"8",0.818181818181818,0.181818181818182,0.0289855072463768,0.971014492753623,"10894",1,500,"gaussian",4
"9",0.884110991206716,0.115889008793284,0.0697440750477879,0.930255924952212,"10894",1,500,"sign",5
"10",0.816326530612245,0.183673469387755,0.101123595505618,0.898876404494382,"10894",1,500,"gaussian",5
"11",0.854020032429057,0.145979967570943,0.115475117960675,0.884524882039325,"10894",1,500,"sign",6
"12",0.555555555555556,0.444444444444444,0.1,0.9,"10894",1,500,"gaussian",6
"13",0.999999999511902,4.88097682641627e-10,0.0999999603987531,0.900000039601247,"10894",1,500,"sign",7
"14",1,0,0.1,0.9,"10894",1,500,"gaussian",7
"15",0.909764776334532,0.0902352236654676,0.0779620165806248,0.922037983419375,"10894",1,500,"sign",8
"16",1,0,0.333333333333333,0.666666666666667,"10894",1,500,"gaussian",8
"17",0.968398908730459,0.0316010912695407,0.026309935349715,0.973690064650285,"10894",1,500,"sign",9
"18",0.882352941176471,0.117647058823529,0.0535714285714286,0.946428571428571,"10894",1,500,"gaussian",9
"19",0.867847069127002,0.132152930872998,0.0517602675944881,0.948239732405512,"10894",1,500,"sign",10
"20",0.91044776119403,0.0895522388059701,0.170731707317073,0.829268292682927,"10894",1,500,"gaussian",10
"21",0.838861024709727,0.161138975290273,0.0700709609974532,0.929929039002547,"10894",1,500,"sign",11
"22",0.826086956521739,0.173913043478261,0.0888888888888889,0.911111111111111,"10894",1,500,"gaussian",11
"23",0.946955678666713,0.0530443213332864,0.102050947517955,0.897949052482045,"10894",1,500,"sign",12
"24",0.902985074626866,0.0970149253731343,0.188405797101449,0.811594202898551,"10894",1,500,"gaussian",12
"25",0.933063506739857,0.0669364932601424,0.0327042397593549,0.967295760240645,"10894",1,500,"sign",13
