"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.927643007012013,0.072356992987987,0.0988355154316296,0.90116448456837,"10934",1,20,"sign"
"2",0.810756166599272,0.189243833400728,0.194352159468439,0.805647840531561,"10934",1,20,"gaussian"
"3",0.880571823290405,0.119428176709595,0.0534676740984247,0.946532325901575,"10934",2,20,"sign"
"4",0.817102137767221,0.182897862232779,0.276978417266187,0.723021582733813,"10934",2,20,"gaussian"
"5",0.948664400519858,0.0513355994801423,0.114157400690799,0.885842599309201,"10934",3,20,"sign"
"6",0.77027027027027,0.22972972972973,0.198473282442748,0.801526717557252,"10934",3,20,"gaussian"
"7",0.938138869385708,0.061861130614292,0.159976803200694,0.840023196799306,"10934",4,20,"sign"
"8",0.744525547445255,0.255474452554745,0.177664974619289,0.822335025380711,"10934",4,20,"gaussian"
"9",0.927302179489633,0.0726978205103668,0.174198910387533,0.825801089612467,"10934",5,20,"sign"
"10",0.786764705882353,0.213235294117647,0.211678832116788,0.788321167883212,"10934",5,20,"gaussian"
