"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.116,2.824,"11005",1,500,"-1",39
"2",2.165,2.728,"11005",1,500,"1",39
"3",-1.323,1.166,"11005",1,500,"-1",38
"4",1.919,1.314,"11005",1,500,"1",38
"5",-2.533,4.4,"11005",1,500,"-1",37
"6",0.78,2.014,"11005",1,500,"1",37
"7",-1.324,2.279,"11005",1,500,"-1",36
"8",4.679,2.286,"11005",1,500,"1",36
"9",-2.247,2.371,"11005",1,500,"-1",35
"10",1.805,1.389,"11005",1,500,"1",35
"11",-3.382,1.867,"11005",1,500,"-1",34
"12",1.962,1.581,"11005",1,500,"1",34
"13",-1.131,2.879,"11005",1,500,"-1",33
"14",6.59,2.532,"11005",1,500,"1",33
"15",-3.745,1.859,"11005",1,500,"-1",32
"16",3.168,2.637,"11005",1,500,"1",32
"17",-3.215,1.477,"11005",1,500,"-1",31
"18",2.575,1.832,"11005",1,500,"1",31
"19",-1.966,4.039,"11005",1,500,"-1",30
"20",8.287,2.746,"11005",1,500,"1",30
"21",0.894,3.071,"11005",1,500,"-1",29
"22",8.637,1.26,"11005",1,500,"1",29
"23",1.206,0.93,"11005",1,500,"-1",28
"24",3.648,0.741,"11005",1,500,"1",28
"25",-2.073,1.439,"11005",1,500,"-1",27
"26",1.689,1.51,"11005",1,500,"1",27
"27",-2.545,5.104,"11005",1,500,"-1",26
"28",1.284,1.754,"11005",1,500,"1",26
"29",0.686,1.979,"11005",1,500,"-1",25
"30",7.607,2.133,"11005",1,500,"1",25
"31",-6.962,0.712,"11005",1,500,"-1",24
"32",0.812,3.553,"11005",1,500,"1",24
"33",0.933,1.103,"11005",1,500,"-1",23
"34",5.57,0.948,"11005",1,500,"1",23
"35",1.245,1.371,"11005",1,500,"-1",22
"36",5.847,1.008,"11005",1,500,"1",22
"37",-4.578,2.21,"11005",1,500,"-1",21
"38",2.914,1.979,"11005",1,500,"1",21
"39",-2.62,3.296,"11005",1,500,"-1",20
"40",4.915,2.901,"11005",1,500,"1",20
"41",-2.609,2.641,"11005",1,500,"-1",19
"42",4.649,2.11,"11005",1,500,"1",19
"43",-3.82,1.177,"11005",1,500,"-1",18
"44",0.216,1.563,"11005",1,500,"1",18
"45",-2.465,1.053,"11005",1,500,"-1",17
"46",1.754,1.45,"11005",1,500,"1",17
"47",0.031,3.287,"11005",1,500,"-1",16
"48",6.127,1.249,"11005",1,500,"1",16
"49",-1.2,1.739,"11005",1,500,"-1",15
"50",3.235,1.468,"11005",1,500,"1",15
"51",-6.819,1.594,"11005",1,500,"-1",14
"52",-0.243,2.126,"11005",1,500,"1",14
"53",-4.117,2.173,"11005",1,500,"-1",13
"54",3.01,3.176,"11005",1,500,"1",13
"55",-3.675,2.255,"11005",1,500,"-1",12
"56",2.132,1.78,"11005",1,500,"1",12
"57",-4.743,3.641,"11005",1,500,"-1",11
"58",3.551,3.108,"11005",1,500,"1",11
"59",-2.129,1.412,"11005",1,500,"-1",10
"60",1.57,1.039,"11005",1,500,"1",10
"61",-1.043,1.162,"11005",1,500,"-1",9
"62",2.157,1.128,"11005",1,500,"1",9
"63",-0.528,0.948,"11005",1,500,"-1",8
"64",1.597,0.732,"11005",1,500,"1",8
"65",-1.658,0.628,"11005",1,500,"-1",7
"66",-0.229,0.277,"11005",1,500,"1",7
"67",-0.559,1.052,"11005",1,500,"-1",6
"68",1.984,0.932,"11005",1,500,"1",6
"69",-0.436,1.042,"11005",1,500,"-1",5
"70",2.806,1.941,"11005",1,500,"1",5
"71",-3.218,1.199,"11005",1,500,"-1",4
"72",0.39,1.554,"11005",1,500,"1",4
"73",-2.577,3.056,"11005",1,500,"-1",3
"74",3.399,1.426,"11005",1,500,"1",3
"75",0.723,0.54,"11005",1,500,"-1",2
"76",2.604,0.506,"11005",1,500,"1",2
"77",-2.168,0.819,"11005",1,500,"-1",1
"78",0.903,0.911,"11005",1,500,"1",1
