"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.507,1.007,"11334",1,20,"-1"
"2",0.721,2.769,"11334",1,20,"1"
"3",-0.027,1.08,"11334",2,20,"-1"
"4",1.53,2.799,"11334",2,20,"1"
