"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.950334231970603,0.0496657680293966,0.255987467441569,0.744012532558431,"11336",1,500,"sign",1
"2",0.954545454545455,0.0454545454545455,0.25,0.75,"11336",1,500,"gaussian",1
"3",0.904044212825058,0.0959557871749417,0.0612458269222061,0.938754173077794,"11336",1,500,"sign",2
"4",0.850746268656716,0.149253731343284,0.192307692307692,0.807692307692308,"11336",1,500,"gaussian",2
"5",0.949100578539017,0.050899421460983,0.0701871781302787,0.929812821869721,"11336",1,500,"sign",3
"6",0.966666666666667,0.0333333333333333,0.5,0.5,"11336",1,500,"gaussian",3
"7",0.980689251934877,0.0193107480651232,0.0733998689827155,0.926600131017285,"11336",1,500,"sign",4
"8",0.962962962962963,0.037037037037037,0.107142857142857,0.892857142857143,"11336",1,500,"gaussian",4
"9",0.903207807888033,0.0967921921119666,0.0606033854310676,0.939396614568933,"11336",1,500,"sign",5
"10",0.925,0.075,0.266666666666667,0.733333333333333,"11336",1,500,"gaussian",5
"11",0.790317738857056,0.209682261142944,0.12278628689678,0.87721371310322,"11336",1,500,"sign",6
"12",1,0,0.1,0.9,"11336",1,500,"gaussian",6
"13",0.91753495454274,0.0824650454572599,1.84168524387145e-09,0.999999998158315,"11336",1,500,"sign",7
"14",0.857142857142857,0.142857142857143,0.222222222222222,0.777777777777778,"11336",1,500,"gaussian",7
"15",0.920486725345625,0.0795132746543747,0.0755570960366009,0.924442903963399,"11336",1,500,"sign",8
"16",1,0,1,0,"11336",1,500,"gaussian",8
"17",0.934887923955706,0.0651120760442936,0.0281668312119066,0.971833168788093,"11336",1,500,"sign",9
"18",0.911764705882353,0.0882352941176471,0.235294117647059,0.764705882352941,"11336",1,500,"gaussian",9
"19",0.938480539184186,0.061519460815814,0.0278963052031908,0.972103694796809,"11336",1,500,"sign",10
"20",0.84375,0.15625,0.0731707317073171,0.926829268292683,"11336",1,500,"gaussian",10
"21",6.6867470318071e-27,1,1,0,"11336",1,500,"sign",11
"22",1,0,0,1,"11336",1,500,"gaussian",11
"23",0.95026781166033,0.0497321883396698,0.0245523258450545,0.975447674154945,"11336",1,500,"sign",12
"24",0.909090909090909,0.0909090909090909,0.09375,0.90625,"11336",1,500,"gaussian",12
"25",0.960483276521493,0.039516723478507,0.0141502004765373,0.985849799523463,"11336",1,500,"sign",13
"26",0.73469387755102,0.26530612244898,0.206349206349206,0.793650793650794,"11336",1,500,"gaussian",13
