"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.444,1.101,"11285",1,20,"-1"
"2",0.636,2.897,"11285",1,20,"1"
"3",-1.148,1.184,"11285",2,20,"-1"
"4",1.459,1.212,"11285",2,20,"1"
"5",0.181,1.63,"11285",3,20,"-1"
"6",0.182,1.629,"11285",3,20,"1"
"7",-1.166,0.998,"11285",4,20,"-1"
"8",0.845,0.901,"11285",4,20,"1"
"9",-0.56,2.37,"11285",5,20,"-1"
"10",-0.006,0.911,"11285",5,20,"1"
"11",-0.245,1.096,"11285",6,20,"-1"
"12",1.948,2.064,"11285",6,20,"1"
