"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.491,0.988,"11229",1,20,"-1"
"2",0.578,2.778,"11229",1,20,"1"
"3",-0.362,1.09,"11229",2,20,"-1"
"4",2.343,0.996,"11229",2,20,"1"
"5",-0.41,1.131,"11229",3,20,"-1"
"6",2.251,1.081,"11229",3,20,"1"
"7",-1.68,0.757,"11229",4,20,"-1"
"8",0.291,0.844,"11229",4,20,"1"
