"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.186,1.15,"10998",1,20,"-1"
"2",0.15,3.379,"10998",1,20,"1"
"3",-1.375,1.23,"10998",2,20,"-1"
"4",1.106,1.148,"10998",2,20,"1"
"5",-1.02,0.755,"10998",3,20,"-1"
"6",0.976,0.981,"10998",3,20,"1"
"7",0.174,0.797,"10998",4,20,"-1"
"8",0.113,2.85,"10998",4,20,"1"
"9",-0.55,0.635,"10998",5,20,"-1"
"10",1.017,0.829,"10998",5,20,"1"
