"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.394,2.579,"11240",1,500,"-1",133
"2",5.669,0.996,"11240",1,500,"1",133
"3",-2.852,1.202,"11240",1,500,"-1",132
"4",0.477,1.352,"11240",1,500,"1",132
"5",-3.357,0.928,"11240",1,500,"-1",131
"6",0.456,0.916,"11240",1,500,"1",131
"7",-4.496,1.987,"11240",1,500,"-1",130
"8",4.376,2.925,"11240",1,500,"1",130
"9",-2.259,2.67,"11240",1,500,"-1",129
"10",3.497,2.375,"11240",1,500,"1",129
"11",-6.083,1.464,"11240",1,500,"-1",128
"12",0.888,2.488,"11240",1,500,"1",128
"13",-3.137,2.176,"11240",1,500,"-1",127
"14",1.621,9.031,"11240",1,500,"1",127
"15",-4.43,2.271,"11240",1,500,"-1",126
"16",2.328,2.57,"11240",1,500,"1",126
"17",-1.558,3.154,"11240",1,500,"-1",125
"18",7.001,1.749,"11240",1,500,"1",125
"19",-5.21,2.212,"11240",1,500,"-1",124
"20",1.716,2.155,"11240",1,500,"1",124
"21",-0.991,1.236,"11240",1,500,"-1",123
"22",0.168,4.468,"11240",1,500,"1",123
"23",-2.26,3.298,"11240",1,500,"-1",122
"24",5.023,1.868,"11240",1,500,"1",122
"25",-4,1.937,"11240",1,500,"-1",121
"26",-0.101,0.951,"11240",1,500,"1",121
"27",-2.408,1.018,"11240",1,500,"-1",120
"28",2.017,1.519,"11240",1,500,"1",120
"29",-3.389,2.874,"11240",1,500,"-1",119
"30",3.466,2.086,"11240",1,500,"1",119
"31",-7.06,2.514,"11240",1,500,"-1",118
"32",2.011,2.683,"11240",1,500,"1",118
"33",-1.013,2.498,"11240",1,500,"-1",117
"34",6.036,1.333,"11240",1,500,"1",117
"35",-3.9,0.883,"11240",1,500,"-1",116
"36",-0.992,1.323,"11240",1,500,"1",116
"37",-2.023,2.22,"11240",1,500,"-1",115
"38",4.876,1.688,"11240",1,500,"1",115
"39",-0.948,0.775,"11240",1,500,"-1",114
"40",1.739,0.725,"11240",1,500,"1",114
"41",-0.171,1.318,"11240",1,500,"-1",113
"42",3.28,0.713,"11240",1,500,"1",113
"43",-0.457,2.098,"11240",1,500,"-1",112
"44",6.11,2.379,"11240",1,500,"1",112
"45",-3.288,2.327,"11240",1,500,"-1",111
"46",3.587,1.741,"11240",1,500,"1",111
"47",-6.576,3.333,"11240",1,500,"-1",110
"48",3.428,3.516,"11240",1,500,"1",110
"49",-1.187,3.204,"11240",1,500,"-1",109
