"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.952956463340787,0.0470435366592127,0.11067944002078,0.88932055997922,"11323",1,20,"sign"
"2",0.817982456140351,0.182017543859649,0.185601799775028,0.814398200224972,"11323",1,20,"gaussian"
"3",0.942658291522832,0.0573417084771682,0.138349924863358,0.861650075136642,"11323",2,20,"sign"
"4",0.783264746227709,0.216735253772291,0.182658959537572,0.817341040462428,"11323",2,20,"gaussian"
"5",0.918244740695923,0.0817552593040769,0.125966444181389,0.874033555818611,"11323",3,20,"sign"
"6",0.771134020618557,0.228865979381443,0.205555555555556,0.794444444444444,"11323",3,20,"gaussian"
"7",0.891195732085095,0.108804267914905,0.112001566855532,0.887998433144468,"11323",4,20,"sign"
"8",0.81184668989547,0.18815331010453,0.1875,0.8125,"11323",4,20,"gaussian"
"9",0.895972620013401,0.104027379986599,0.101549112972519,0.898450887027481,"11323",5,20,"sign"
"10",0.791666666666667,0.208333333333333,0.2,0.8,"11323",5,20,"gaussian"
"11",0.925002912988045,0.0749970870119546,0.114816809205147,0.885183190794853,"11323",6,20,"sign"
"12",0.794871794871795,0.205128205128205,0.157894736842105,0.842105263157895,"11323",6,20,"gaussian"
