"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.17,2.335,"11433",1,500,"-1",33
"2",4.771,2.857,"11433",1,500,"1",33
"3",-2.891,2.084,"11433",1,500,"-1",32
"4",4.266,1.415,"11433",1,500,"1",32
"5",-2.236,2.187,"11433",1,500,"-1",31
"6",3.89,1.762,"11433",1,500,"1",31
"7",-3.184,2.596,"11433",1,500,"-1",30
"8",3.413,2.106,"11433",1,500,"1",30
"9",-9.125,1.582,"11433",1,500,"-1",29
"10",1.618,3.655,"11433",1,500,"1",29
"11",-2.599,1.544,"11433",1,500,"-1",28
"12",2.2,1.135,"11433",1,500,"1",28
"13",-13.509,3.705,"11433",1,500,"-1",27
"14",0.73,6.065,"11433",1,500,"1",27
"15",-7.996,1.929,"11433",1,500,"-1",26
"16",1.187,3.309,"11433",1,500,"1",26
"17",-1.786,1.43,"11433",1,500,"-1",24
"18",1.437,1.439,"11433",1,500,"1",24
"19",1.049,0.918,"11433",1,500,"-1",23
"20",5.15,1.285,"11433",1,500,"1",23
"21",-1.414,5.258,"11433",1,500,"-1",22
"22",1.228,1.436,"11433",1,500,"1",22
"23",-1.959,4.557,"11433",1,500,"-1",21
"24",1.472,1.21,"11433",1,500,"1",21
"25",-3.382,2.722,"11433",1,500,"-1",20
"26",7.941,3.918,"11433",1,500,"1",20
"27",0.479,2.346,"11433",1,500,"-1",19
"28",0.997,8.709,"11433",1,500,"1",19
"29",-3.715,4.306,"11433",1,500,"-1",18
"30",6.251,1.737,"11433",1,500,"1",18
"31",-3.392,0.71,"11433",1,500,"-1",17
"32",-1.327,0.779,"11433",1,500,"1",17
"33",-0.82,3.818,"11433",1,500,"-1",16
"34",-0.599,0.882,"11433",1,500,"1",16
"35",0.357,3.019,"11433",1,500,"-1",15
"36",8.424,4.292,"11433",1,500,"1",15
"37",0.625,0.416,"11433",1,500,"-1",14
"38",4.854,2.024,"11433",1,500,"1",14
"39",1.854,1.152,"11433",1,500,"-1",13
"40",5.195,0.842,"11433",1,500,"1",13
"41",-5.106,2.172,"11433",1,500,"-1",12
"42",1.392,1.952,"11433",1,500,"1",12
"43",-1.822,1.965,"11433",1,500,"-1",11
"44",2.69,1.635,"11433",1,500,"1",11
"45",-3.788,1.436,"11433",1,500,"-1",10
"46",0.979,1.306,"11433",1,500,"1",10
"47",-1.15,1.009,"11433",1,500,"-1",9
"48",1.342,0.909,"11433",1,500,"1",9
"49",-0.318,1.017,"11433",1,500,"-1",8
"50",2.145,0.903,"11433",1,500,"1",8
"51",-2.389,2.253,"11433",1,500,"-1",7
"52",4.658,1.551,"11433",1,500,"1",7
"53",-2.51,1.635,"11433",1,500,"-1",6
"54",2.876,1.516,"11433",1,500,"1",6
"55",-1.22,2.563,"11433",1,500,"-1",5
"56",4.685,0.767,"11433",1,500,"1",5
"57",-2.932,1.893,"11433",1,500,"-1",4
"58",2.13,1.678,"11433",1,500,"1",4
"59",-3.132,3.688,"11433",1,500,"-1",3
"60",6.121,2.774,"11433",1,500,"1",3
"61",-1.203,0.554,"11433",1,500,"-1",2
"62",-0.13,0.317,"11433",1,500,"1",2
"63",-0.417,1.611,"11433",1,500,"-1",1
"64",4.868,0.896,"11433",1,500,"1",1
