"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.197,3.111,"10931",1,500,"-1",36
"2",6.223,2.705,"10931",1,500,"1",36
"3",-2.137,1.956,"10931",1,500,"-1",35
"4",3.289,1.81,"10931",1,500,"1",35
"5",0.897,2.045,"10931",1,500,"-1",34
"6",11.488,3.294,"10931",1,500,"1",34
"7",-1.709,1.897,"10931",1,500,"-1",33
"8",2.952,0.977,"10931",1,500,"1",33
"9",-4.712,2.339,"10931",1,500,"-1",32
"10",1.065,2.476,"10931",1,500,"1",32
"11",-1.862,3.441,"10931",1,500,"-1",31
"12",5.799,2.267,"10931",1,500,"1",31
"13",-6.205,2.58,"10931",1,500,"-1",30
"14",2.249,2.028,"10931",1,500,"1",30
"15",-8.325,1.635,"10931",1,500,"-1",29
"16",-0.243,3.666,"10931",1,500,"1",29
"17",-3.77,0.764,"10931",1,500,"-1",28
"18",-1.273,0.79,"10931",1,500,"1",28
"19",-4.604,1.759,"10931",1,500,"-1",27
"20",2.21,2.62,"10931",1,500,"1",27
"21",-2.874,1.791,"10931",1,500,"-1",26
"22",2.342,1.45,"10931",1,500,"1",26
"23",0.491,1.499,"10931",1,500,"-1",25
"24",4.92,0.922,"10931",1,500,"1",25
"25",0.289,1.049,"10931",1,500,"-1",24
"26",0.889,6.401,"10931",1,500,"1",24
"27",-2.514,1.609,"10931",1,500,"-1",23
"28",4.553,2.945,"10931",1,500,"1",23
"29",-4.133,2.457,"10931",1,500,"-1",22
"30",3.314,2.494,"10931",1,500,"1",22
"31",-5.653,1.833,"10931",1,500,"-1",21
"32",1.678,2.282,"10931",1,500,"1",21
"33",-1.681,2.087,"10931",1,500,"-1",20
"34",3.368,1.16,"10931",1,500,"1",20
"35",-4.718,1.489,"10931",1,500,"-1",19
"36",0.533,5.252,"10931",1,500,"1",19
"37",-4.695,1.012,"10931",1,500,"-1",18
"38",1.305,2.416,"10931",1,500,"1",18
"39",0.914,0.881,"10931",1,500,"-1",17
"40",5.287,0.962,"10931",1,500,"1",17
"41",-2.017,3.293,"10931",1,500,"-1",16
"42",6.267,2.346,"10931",1,500,"1",16
"43",-2.699,1.344,"10931",1,500,"-1",15
"44",1.614,1.926,"10931",1,500,"1",15
"45",-5.362,4.641,"10931",1,500,"-1",14
"46",8.221,3.54,"10931",1,500,"1",14
"47",-0.966,2.422,"10931",1,500,"-1",13
"48",4.406,1.174,"10931",1,500,"1",13
"49",-2.871,2.663,"10931",1,500,"-1",12
"50",3.257,2.68,"10931",1,500,"1",12
"51",1.243,0.778,"10931",1,500,"-1",11
"52",3.798,0.282,"10931",1,500,"1",11
"53",-2.52,1.805,"10931",1,500,"-1",10
"54",3.831,2.054,"10931",1,500,"1",10
"55",-1.461,2.724,"10931",1,500,"-1",9
"56",4.438,1.402,"10931",1,500,"1",9
"57",-4.365,0.989,"10931",1,500,"-1",8
"58",-1.821,0.941,"10931",1,500,"1",8
"59",-0.575,0.777,"10931",1,500,"-1",7
"60",-0.122,5.686,"10931",1,500,"1",7
"61",-6.098,1.545,"10931",1,500,"-1",6
"62",1.464,2.212,"10931",1,500,"1",6
"63",-0.271,2.438,"10931",1,500,"-1",5
"64",0.979,0.823,"10931",1,500,"1",5
"65",-5.988,1.573,"10931",1,500,"-1",4
"66",-0.27,3.164,"10931",1,500,"1",4
"67",-5.201,0.992,"10931",1,500,"-1",3
"68",-1.005,1.859,"10931",1,500,"1",3
"69",-2.513,7.945,"10931",1,500,"-1",2
"70",-2.123,2.299,"10931",1,500,"1",2
"71",-1.816,3.159,"10931",1,500,"-1",1
"72",1.719,1.554,"10931",1,500,"1",1
