"","X.1","X.1to1","X1to.1","X1","sample","shape","BetaSigma","model","segs"
"3086",0.928104575163399,0.0718954248366013,0.224489795918367,0.775510204081633,10460,1,500,"gaussian",111
"3087",0.970588499218293,0.0294115007817075,6.00616778004565e-08,0.999999939938322,10460,1,500,"sign",112
"3088",0.88,0.12,0.107142857142857,0.892857142857143,10460,1,500,"gaussian",112
"3089",0.929990927409767,0.0700090725902326,0.048414940630102,0.951585059369898,10460,1,500,"sign",113
"3090",0.891891891891892,0.108108108108108,0.416666666666667,0.583333333333333,10460,1,500,"gaussian",113
"3091",0.964184142877786,0.0358158571222135,0.0551682619769928,0.944831738023007,10460,1,500,"sign",114
"3092",0.88135593220339,0.11864406779661,0.184210526315789,0.815789473684211,10460,1,500,"gaussian",114
"3093",0.978895574102814,0.021104425897186,0.0615593488113629,0.938440651188637,10460,1,500,"sign",115
"3094",0.896551724137931,0.103448275862069,0.111111111111111,0.888888888888889,10460,1,500,"gaussian",115
"3095",0.879848671230273,0.120151328769727,0.087868980065322,0.912131019934678,10460,1,500,"sign",116
"3096",0.872340425531915,0.127659574468085,0.291666666666667,0.708333333333333,10460,1,500,"gaussian",116
"3097",0.9540083638796,0.0459916361204001,0.0658288918164895,0.93417110818351,10460,1,500,"sign",118
"3098",0.878048780487805,0.121951219512195,0.0857142857142857,0.914285714285714,10460,1,500,"gaussian",118
"3099",0.86994700208835,0.13005299791165,0.102373886063018,0.897626113936982,10460,1,500,"sign",119
"3100",0.8125,0.1875,0.2,0.8,10460,1,500,"gaussian",119
"3101",0.934467676432385,0.0655323235676153,0.0625971168506327,0.937402883149367,10460,1,500,"sign",120
"3102",0.920353982300885,0.079646017699115,0.2,0.8,10460,1,500,"gaussian",120
"3103",0.820721328102815,0.179278671897185,0.0477133753614583,0.952286624638542,10460,1,500,"sign",121
"3104",0.727272727272727,0.272727272727273,0.1,0.9,10460,1,500,"gaussian",121
"3105",0.800183799951476,0.199816200048524,0.25030319792334,0.74969680207666,10460,1,500,"sign",122
"3106",0.857142857142857,0.142857142857143,0.5,0.5,10460,1,500,"gaussian",122
"3107",0.975053112340424,0.0249468876595765,0.0744574372014814,0.925542562798519,10460,1,500,"sign",123
"3108",0.866666666666667,0.133333333333333,0.16,0.84,10460,1,500,"gaussian",123
"3109",0.967781413033595,0.032218586966405,0.0691642431107649,0.930835756889235,10460,1,500,"sign",124
"3110",0.911111111111111,0.0888888888888889,0.111111111111111,0.888888888888889,10460,1,500,"gaussian",124
"3111",0.990347058502893,0.00965294149710675,0.0351512694294777,0.964848730570522,10460,1,500,"sign",125
"3112",0.865384615384615,0.134615384615385,0.0843373493975904,0.91566265060241,10460,1,500,"gaussian",125
"3113",0.979938455023866,0.0200615449761341,0.0311306784113669,0.968869321588633,10460,1,500,"sign",126
"3114",0.777777777777778,0.222222222222222,0.0602409638554217,0.939759036144578,10460,1,500,"gaussian",126
"3115",0.818527052560188,0.181472947439812,0.0769951482754128,0.923004851724587,10460,1,500,"sign",127
"3116",0.714285714285714,0.285714285714286,0.0909090909090909,0.909090909090909,10460,1,500,"gaussian",127
"3117",0.946287933909095,0.0537120660909046,0.0284939352001304,0.97150606479987,10460,1,500,"sign",128
"3118",0.953488372093023,0.0465116279069767,0.25,0.75,10460,1,500,"gaussian",128
"3119",0.951458964428895,0.0485410355711054,0.0726577540277687,0.927342245972231,10460,1,500,"sign",129
"3120",0.75,0.25,0.102040816326531,0.897959183673469,10460,1,500,"gaussian",129
"3121",0.985354851794872,0.0146451482051277,0.031866298450238,0.968133701549762,10460,1,500,"sign",130
"3122",0.945454545454545,0.0545454545454545,0.0666666666666667,0.933333333333333,10460,1,500,"gaussian",130
"3123",0.864062045107297,0.135937954892703,0.277746538384408,0.722253461615592,10460,1,500,"sign",131
"3124",0.833333333333333,0.166666666666667,0.4,0.6,10460,1,500,"gaussian",131
"3125",0.973231646425387,0.0267683535746134,0.0543895866358827,0.945610413364117,10460,1,500,"sign",132
"3126",0.833333333333333,0.166666666666667,0.157894736842105,0.842105263157895,10460,1,500,"gaussian",132
"3127",0.90844690481259,0.0915530951874101,0.0482574200263207,0.951742579973679,10460,1,500,"sign",133
"3128",0.879032258064516,0.120967741935484,0.136752136752137,0.863247863247863,10460,1,500,"gaussian",133
"3129",0.880009996908545,0.119990003091455,0.265160833458866,0.734839166541134,10461,1,500,"sign",1
"3130",0.909090909090909,0.0909090909090909,0.4,0.6,10461,1,500,"gaussian",1
"3131",0.934636924569307,0.0653630754306931,0.0793974994892862,0.920602500510714,10461,1,500,"sign",2
"3132",0.714285714285714,0.285714285714286,0.0377358490566038,0.962264150943396,10461,1,500,"gaussian",2
"3133",0.955369020676233,0.0446309793237667,0.0789107223460078,0.921089277653992,10461,1,500,"sign",3
"3134",0.875,0.125,0.217391304347826,0.782608695652174,10461,1,500,"gaussian",3
"3135",0.814388945210848,0.185611054789152,0.1478556775673,0.8521443224327,10461,1,500,"sign",4
"3136",0.733333333333333,0.266666666666667,0.208333333333333,0.791666666666667,10461,1,500,"gaussian",4
"3137",0.96323831567822,0.03676168432178,0.0260375819617516,0.973962418038248,10461,1,500,"sign",5
"3138",0.962962962962963,0.037037037037037,0.025,0.975,10461,1,500,"gaussian",5
"3139",0.990056291058149,0.00994370894185106,0.0433015828665673,0.956698417133433,10461,1,500,"sign",6
"3140",0.789473684210526,0.210526315789474,0.171428571428571,0.828571428571429,10461,1,500,"gaussian",6
"3141",0.943202197096797,0.0567978029032031,0.0536308727305677,0.946369127269432,10461,1,500,"sign",7
"3142",0.911764705882353,0.0882352941176471,0.130434782608696,0.869565217391304,10461,1,500,"gaussian",7
"3143",0.913661414681813,0.0863385853181875,0.0473782262619578,0.952621773738042,10461,1,500,"sign",8
"3144",0.911764705882353,0.0882352941176471,0.21875,0.78125,10461,1,500,"gaussian",8
"3145",0.959288278251091,0.0407117217489091,0.0464550755200963,0.953544924479904,10461,1,500,"sign",9
"3146",0.945205479452055,0.0547945205479452,0.0694444444444444,0.930555555555556,10461,1,500,"gaussian",9
"3147",0.935523782984793,0.0644762170152074,0.0277084072791526,0.972291592720847,10461,1,500,"sign",10
"3148",0.888888888888889,0.111111111111111,0.368421052631579,0.631578947368421,10461,1,500,"gaussian",10
"3149",0.954679819410948,0.0453201805890523,0.0635134839894381,0.936486516010562,10461,1,500,"sign",11
"3150",0.875,0.125,0.0925925925925926,0.907407407407407,10461,1,500,"gaussian",11
"3151",0.96808902976128,0.0319109702387202,0.0331180759842075,0.966881924015792,10461,1,500,"sign",12
"3152",0.957983193277311,0.0420168067226891,0.0793650793650794,0.920634920634921,10461,1,500,"gaussian",12
"3153",0.999999994128209,5.87179116909102e-09,0.0716501366572403,0.92834986334276,10461,1,500,"sign",13
"3154",0.846153846153846,0.153846153846154,0.217391304347826,0.782608695652174,10461,1,500,"gaussian",13
"3155",0.933484751481158,0.0665152485188422,0.0542455250947607,0.945754474905239,10461,1,500,"sign",14
"3156",0.869565217391304,0.130434782608696,0.155555555555556,0.844444444444444,10461,1,500,"gaussian",14
"3157",0.839733097848804,0.160266902151196,0.0664885347571579,0.933511465242842,10461,1,500,"sign",15
"3158",0.785714285714286,0.214285714285714,0.130434782608696,0.869565217391304,10461,1,500,"gaussian",15
"3159",0.978161885505732,0.0218381144942677,0.0498310918374331,0.950168908162567,10461,1,500,"sign",16
"3160",0.733333333333333,0.266666666666667,0.0784313725490196,0.92156862745098,10461,1,500,"gaussian",16
"3161",0.907593867242317,0.0924061327576833,0.0428666885709858,0.957133311429014,10461,1,500,"sign",17
"3162",0.861111111111111,0.138888888888889,0.151515151515152,0.848484848484849,10461,1,500,"gaussian",17
"3163",0.932189026408311,0.0678109735916888,0.0829233332781448,0.917076666721855,10461,1,500,"sign",18
"3164",0.906976744186046,0.0930232558139535,0.1,0.9,10461,1,500,"gaussian",18
"3165",0.857500103161592,0.142499896838408,0.028682637207511,0.971317362792489,10461,1,500,"sign",19
"3166",0.826086956521739,0.173913043478261,0.0666666666666667,0.933333333333333,10461,1,500,"gaussian",19
"3167",0.96666476730448,0.0333352326955197,1.16858086524676e-08,0.999999988314191,10461,1,500,"sign",20
"3168",0.935483870967742,0.0645161290322581,0.0967741935483871,0.903225806451613,10461,1,500,"gaussian",20
"3169",0.853455340114812,0.146544659885188,0.0676089126135382,0.932391087386462,10461,1,500,"sign",21
"3170",0.814814814814815,0.185185185185185,0.150684931506849,0.849315068493151,10461,1,500,"gaussian",21
"3171",0.943956906043194,0.0560430939568057,0.0974691075184373,0.902530892481563,10461,1,500,"sign",22
"3172",0.88,0.12,0.141304347826087,0.858695652173913,10461,1,500,"gaussian",22
"3173",0.951431797372732,0.0485682026272678,0.0640023417322799,0.93599765826772,10461,1,500,"sign",23
"3174",0.894736842105263,0.105263157894737,0.0725388601036269,0.927461139896373,10461,1,500,"gaussian",23
"3175",0.748625462602845,0.251374537397155,4.6924935840806e-12,0.999999999995308,10461,1,500,"sign",24
"3176",0.666666666666667,0.333333333333333,0.0666666666666667,0.933333333333333,10461,1,500,"gaussian",24
"3177",0.973735396170062,0.0262646038299382,0.0698988280763593,0.930101171923641,10461,1,500,"sign",25
"3178",0.891891891891892,0.108108108108108,0.0579710144927536,0.942028985507246,10461,1,500,"gaussian",25
"3179",0.965938037346514,0.0340619626534861,0.0273528534624819,0.972647146537518,10461,1,500,"sign",26
"3180",0.828571428571429,0.171428571428571,0.166666666666667,0.833333333333333,10461,1,500,"gaussian",26
"3181",0.892096064054086,0.107903935945914,0.0717916797056869,0.928208320294313,10461,1,500,"sign",27
"3182",0.875,0.125,0.227272727272727,0.772727272727273,10461,1,500,"gaussian",27
"3183",0.970459328735089,0.0295406712649108,0.0120486910847815,0.987951308915219,10461,1,500,"sign",28
"3184",0.978723404255319,0.0212765957446809,0.130434782608696,0.869565217391304,10461,1,500,"gaussian",28
"3185",0.83783635063508,0.16216364936492,0.173644260110853,0.826355739889147,10461,1,500,"sign",29
"3186",0.9,0.1,0.5,0.5,10461,1,500,"gaussian",29
"3187",0.976465827853039,0.0235341721469607,0.0464729690457189,0.953527030954281,10461,1,500,"sign",30
"3188",0.8,0.2,0.0405405405405405,0.959459459459459,10461,1,500,"gaussian",30
"3189",0.852830633389832,0.147169366610168,1.83855044674254e-10,0.999999999816145,10461,1,500,"sign",31
"3190",0.666666666666667,0.333333333333333,0.0555555555555556,0.944444444444444,10461,1,500,"gaussian",31
"3191",0.967743014379025,0.032256985620975,1.06940059407178e-09,0.999999998930599,10461,1,500,"sign",32
"3192",0.862068965517241,0.137931034482759,0.0784313725490196,0.92156862745098,10461,1,500,"gaussian",32
"3193",0.886192050504125,0.113807949495875,0.0472036403639688,0.952796359636031,10461,1,500,"sign",33
"3194",0.964285714285714,0.0357142857142857,1,0,10461,1,500,"gaussian",33
"3195",0.94083585611712,0.0591641438828805,0.0547763165857208,0.945223683414279,10461,1,500,"sign",34
"3196",0.939393939393939,0.0606060606060606,0.189189189189189,0.810810810810811,10461,1,500,"gaussian",34
"3197",0.953722240641614,0.0462777593583857,0.0999033769572333,0.900096623042767,10461,1,500,"sign",35
"3198",0.857142857142857,0.142857142857143,0.0697674418604651,0.930232558139535,10461,1,500,"gaussian",35
"3199",0.971276682752921,0.0287233172470789,0.0731089612525822,0.926891038747418,10461,1,500,"sign",36
"3200",0.9,0.1,0.157894736842105,0.842105263157895,10461,1,500,"gaussian",36
"3201",0.940802013373566,0.0591979866264341,0.0525534770522383,0.947446522947762,10461,1,500,"sign",37
"3202",0.914893617021277,0.0851063829787234,0.2,0.8,10461,1,500,"gaussian",37
"3203",0.97688042627515,0.0231195737248499,0.0295329026440993,0.970467097355901,10461,1,500,"sign",38
"3204",0.884615384615385,0.115384615384615,0.230769230769231,0.769230769230769,10461,1,500,"gaussian",38
"3205",0.860815269272372,0.139184730727628,0.0303715459655696,0.96962845403443,10461,1,500,"sign",39
"3206",0.784313725490196,0.215686274509804,0.214285714285714,0.785714285714286,10461,1,500,"gaussian",39
"3207",0.930679013601071,0.0693209863989296,0.0620647566498295,0.937935243350171,10461,1,500,"sign",40
"3208",0.882352941176471,0.117647058823529,0.2,0.8,10461,1,500,"gaussian",40
"3209",0.926615092638729,0.0733849073612714,0.253381686469481,0.746618313530519,10461,1,500,"sign",42
"3210",0.925925925925926,0.0740740740740741,0.285714285714286,0.714285714285714,10461,1,500,"gaussian",42
"3211",0.962530678199975,0.0374693218000248,0.103815497843574,0.896184502156426,10461,1,500,"sign",43
"3212",0.82051282051282,0.179487179487179,0.205882352941176,0.794117647058823,10461,1,500,"gaussian",43
"3213",0.934145294130397,0.0658547058696032,0.106094219202249,0.893905780797751,10461,1,500,"sign",44
"3214",0.862745098039216,0.137254901960784,0.156862745098039,0.843137254901961,10461,1,500,"gaussian",44
"3215",0.913065481454449,0.0869345185455509,0.0961228922075901,0.90387710779241,10461,1,500,"sign",45
"3216",1,0,0.25,0.75,10461,1,500,"gaussian",45
"3217",0.978440686016175,0.0215593139838251,0.105513693971405,0.894486306028595,10461,1,500,"sign",46
"3218",0.930232558139535,0.0697674418604651,0.230769230769231,0.769230769230769,10461,1,500,"gaussian",46
"3219",0.834693123514787,0.165306876485213,0.138767508432034,0.861232491567966,10461,1,500,"sign",47
"3220",0.87037037037037,0.12962962962963,0.388888888888889,0.611111111111111,10461,1,500,"gaussian",47
"3221",0.965802717346531,0.0341972826534692,0.0913410174867537,0.908658982513246,10461,1,500,"sign",48
"3222",0.808510638297872,0.191489361702128,0.12987012987013,0.87012987012987,10461,1,500,"gaussian",48
"3223",0.875443926641812,0.124556073358188,0.0961338320592986,0.903866167940701,10461,1,500,"sign",49
"3224",0.833333333333333,0.166666666666667,0.428571428571429,0.571428571428571,10461,1,500,"gaussian",49
"3225",0.904321628065827,0.0956783719341731,0.0599892776317518,0.940010722368248,10461,1,500,"sign",50
"3226",0.876543209876543,0.123456790123457,0.297297297297297,0.702702702702703,10461,1,500,"gaussian",50
"3227",0.916434824586667,0.0835651754133331,0.0459784338941969,0.954021566105803,10461,1,500,"sign",51
