"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.35,1.061,"10865",1,20,"-1"
"2",0.741,3.022,"10865",1,20,"1"
"3",-0.663,0.913,"10865",2,20,"-1"
"4",1.525,0.872,"10865",2,20,"1"
"5",-0.565,1.037,"10865",3,20,"-1"
"6",1.911,1.402,"10865",3,20,"1"
