"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.366,0.873,"11463",1,20,"-1"
"2",0.529,2.713,"11463",1,20,"1"
"3",-1.91,0.717,"11463",2,20,"-1"
"4",0.313,0.911,"11463",2,20,"1"
