"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.138,1.06,"11391",1,20,"-1"
"2",-0.052,2.839,"11391",1,20,"1"
"3",-0.756,1.225,"11391",2,20,"-1"
"4",1.724,0.989,"11391",2,20,"1"
"5",-0.092,0.836,"11391",3,20,"-1"
"6",0.035,2.374,"11391",3,20,"1"
"7",0.504,2.159,"11391",4,20,"-1"
"8",0.528,0.841,"11391",4,20,"1"
"9",-0.559,1.013,"11391",5,20,"-1"
"10",1.938,1.177,"11391",5,20,"1"
"11",-0.507,0.901,"11391",6,20,"-1"
"12",1.652,0.976,"11391",6,20,"1"
