"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.148,0.88,"9685",1,500,"-1",38
"2",4.222,1.635,"9685",1,500,"1",38
"3",-2.177,2.635,"9685",1,500,"-1",37
"4",5.33,0.541,"9685",1,500,"1",37
"5",-3.028,0.78,"9685",1,500,"-1",36
"6",-0.083,1.431,"9685",1,500,"1",36
"7",0.46,0.342,"9685",1,500,"-1",35
"8",1.414,0.367,"9685",1,500,"1",35
"9",-1.983,1.391,"9685",1,500,"-1",34
"10",2.221,1.545,"9685",1,500,"1",34
"11",-2.031,1.048,"9685",1,500,"-1",33
"12",1.047,0.931,"9685",1,500,"1",33
"13",-6.169,2.719,"9685",1,500,"-1",32
"14",2.956,4.207,"9685",1,500,"1",32
"15",-4.569,2.247,"9685",1,500,"-1",31
"16",1.17,1.612,"9685",1,500,"1",31
"17",-2.787,2.641,"9685",1,500,"-1",30
"18",3.26,1.447,"9685",1,500,"1",30
"19",-2.09,0.539,"9685",1,500,"-1",29
"20",0.014,0.98,"9685",1,500,"1",29
"21",-4.035,1.104,"9685",1,500,"-1",28
"22",-0.231,1.774,"9685",1,500,"1",28
"23",-2.471,0.837,"9685",1,500,"-1",27
"24",0.359,1.452,"9685",1,500,"1",27
"25",-2.785,1.606,"9685",1,500,"-1",26
"26",1.904,2.183,"9685",1,500,"1",26
"27",-2.449,4.023,"9685",1,500,"-1",25
"28",7.003,2.657,"9685",1,500,"1",25
"29",-6.03,1.43,"9685",1,500,"-1",24
"30",1.643,3.738,"9685",1,500,"1",24
"31",-1.341,1.314,"9685",1,500,"-1",23
"32",5.851,2.523,"9685",1,500,"1",23
"33",-1.289,1.113,"9685",1,500,"-1",21
"34",3.175,1.287,"9685",1,500,"1",21
"35",-0.749,3.67,"9685",1,500,"-1",20
"36",7.849,1.481,"9685",1,500,"1",20
"37",-6.225,2.658,"9685",1,500,"-1",19
"38",2.056,2.489,"9685",1,500,"1",19
"39",-9.426,2.06,"9685",1,500,"-1",18
"40",0.544,4.029,"9685",1,500,"1",18
"41",-6.099,0.532,"9685",1,500,"-1",17
"42",0.731,2.076,"9685",1,500,"1",17
"43",-2.293,1.724,"9685",1,500,"-1",16
"44",3.996,1.876,"9685",1,500,"1",16
"45",-1.336,0.646,"9685",1,500,"-1",15
"46",0.05,0.353,"9685",1,500,"1",15
"47",-1.543,2.946,"9685",1,500,"-1",14
"48",4.539,1.625,"9685",1,500,"1",14
"49",-0.064,0.66,"9685",1,500,"-1",13
"50",2.611,1.215,"9685",1,500,"1",13
"51",-7.441,2.79,"9685",1,500,"-1",12
"52",5.58,4.771,"9685",1,500,"1",12
"53",-3.737,1.409,"9685",1,500,"-1",11
"54",2.964,2.304,"9685",1,500,"1",11
"55",-5.768,2.068,"9685",1,500,"-1",10
"56",1.008,1.658,"9685",1,500,"1",10
"57",-2.95,2.09,"9685",1,500,"-1",9
"58",0.823,6.355,"9685",1,500,"1",9
"59",-0.906,1.341,"9685",1,500,"-1",8
"60",2.756,0.431,"9685",1,500,"1",8
"61",-2.493,1.307,"9685",1,500,"-1",7
"62",1.9,1.259,"9685",1,500,"1",7
"63",-11.276,2.528,"9685",1,500,"-1",6
"64",-0.778,3.725,"9685",1,500,"1",6
"65",-1.994,2.959,"9685",1,500,"-1",5
"66",4.793,1.503,"9685",1,500,"1",5
"67",-1.867,6.286,"9685",1,500,"-1",4
"68",-0.538,0.906,"9685",1,500,"1",4
"69",-6.133,1.113,"9685",1,500,"-1",3
"70",0.211,2.704,"9685",1,500,"1",3
"71",-1.233,1.079,"9685",1,500,"-1",2
"72",1.355,0.973,"9685",1,500,"1",2
"73",-0.42,1.396,"9685",1,500,"-1",1
"74",6.141,2.318,"9685",1,500,"1",1
