"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.202,2.308,"11026",1,500,"-1",14
"2",3.726,2.268,"11026",1,500,"1",14
"3",-0.617,2.696,"11026",1,500,"-1",13
"4",5.743,2.188,"11026",1,500,"1",13
"5",-0.454,1.024,"11026",1,500,"-1",12
"6",2.463,0.882,"11026",1,500,"1",12
"7",-1.501,2.092,"11026",1,500,"-1",11
"8",4.18,1.981,"11026",1,500,"1",11
"9",-0.776,1.877,"11026",1,500,"-1",9
"10",4.79,0.809,"11026",1,500,"1",9
"11",-0.697,3.019,"11026",1,500,"-1",8
"12",7.727,7.247,"11026",1,500,"1",8
"13",-4.359,1.714,"11026",1,500,"-1",7
"14",2.209,2.253,"11026",1,500,"1",7
"15",-3.99,1.269,"11026",1,500,"-1",6
"16",0.045,1.157,"11026",1,500,"1",6
"17",-1.842,2.294,"11026",1,500,"-1",5
"18",3.486,1.558,"11026",1,500,"1",5
"19",-3.744,1.761,"11026",1,500,"-1",4
"20",2.864,2.181,"11026",1,500,"1",4
"21",0.071,0.7,"11026",1,500,"-1",3
"22",2.85,0.717,"11026",1,500,"1",3
"23",-0.103,1.06,"11026",1,500,"-1",2
"24",2.354,0.931,"11026",1,500,"1",2
"25",-3.595,0.755,"11026",1,500,"-1",1
"26",-0.915,0.943,"11026",1,500,"1",1
