"","sample","shape","BetaSigma","Ra","Rq","Rv","Rp","Rx","Rsk","Rku","RzJIS"
"1","11107",1,20,1.64080339287114,2.15937615250058,12.0208152801713,10.6066017177982,22.6274169979695,0.0609816566439091,4.02514439356275,20.5299237540792
"2","11107",2,20,1.46305073311335,1.88276499346353,5.37587202228628,5.45752832192519,10.8334003442115,0.134182351043275,2.95343376826981,10.2210781089883
