"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.258,1.176,"9475",1,20,"-1"
"2",0.572,3.519,"9475",1,20,"1"
"3",-1.527,1.178,"9475",2,20,"-1"
"4",0.688,1.039,"9475",2,20,"1"
"5",-0.481,0.938,"9475",3,20,"-1"
"6",1.719,1.149,"9475",3,20,"1"
