"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.096,1.02,"9543",1,20,"-1"
"2",-0.202,3.074,"9543",1,20,"1"
"3",-0.286,0.827,"9543",2,20,"-1"
"4",0.517,2.454,"9543",2,20,"1"
"5",-0.392,1.165,"9543",3,20,"-1"
"6",2.875,1.12,"9543",3,20,"1"
"7",-0.773,1.019,"9543",4,20,"-1"
"8",1.621,1.04,"9543",4,20,"1"
"9",-1.648,0.698,"9543",5,20,"-1"
"10",0.385,0.799,"9543",5,20,"1"
