"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.627,1.018,"11249",1,20,"-1"
"2",0.673,2.823,"11249",1,20,"1"
"3",-0.634,0.995,"11249",2,20,"-1"
"4",1.759,1.059,"11249",2,20,"1"
