"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-1.119,1.054,"11313",1,20,"-1"
"2",1.363,1.11,"11313",1,20,"1"
"3",-0.607,0.838,"11313",2,20,"-1"
"4",0.708,2.524,"11313",2,20,"1"
"5",-0.084,2.329,"11313",3,20,"-1"
"6",-0.495,0.746,"11313",3,20,"1"
