"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.851,0.921,"10027",1,500,"-1",27
"2",1.445,1.03,"10027",1,500,"1",27
"3",-3.146,2.789,"10027",1,500,"-1",26
"4",3.624,3.199,"10027",1,500,"1",26
"5",-3.236,1.527,"10027",1,500,"-1",25
"6",0.61,0.522,"10027",1,500,"1",25
"7",-4.296,2.467,"10027",1,500,"-1",24
"8",3.813,3.216,"10027",1,500,"1",24
"9",-4.563,1.564,"10027",1,500,"-1",23
"10",0.644,2.535,"10027",1,500,"1",23
"11",-0.711,2.168,"10027",1,500,"-1",22
"12",6.071,1.563,"10027",1,500,"1",22
"13",-3.501,1.376,"10027",1,500,"-1",21
"14",0.805,1.282,"10027",1,500,"1",21
"15",-3.162,0.329,"10027",1,500,"-1",20
"16",1.785,1.215,"10027",1,500,"1",20
"17",-2.747,4.56,"10027",1,500,"-1",19
"18",1.33,1.358,"10027",1,500,"1",19
"19",-3.312,1.061,"10027",1,500,"-1",18
"20",0.759,0.831,"10027",1,500,"1",18
"21",-1.987,0.969,"10027",1,500,"-1",17
"22",0.666,0.864,"10027",1,500,"1",17
"23",-1.88,1.649,"10027",1,500,"-1",16
"24",2.409,1.137,"10027",1,500,"1",16
"25",-1.961,1.523,"10027",1,500,"-1",15
"26",1.797,1.449,"10027",1,500,"1",15
"27",-3.085,2.561,"10027",1,500,"-1",14
"28",4.873,2.63,"10027",1,500,"1",14
"29",-2.717,1.682,"10027",1,500,"-1",13
"30",2.133,2.034,"10027",1,500,"1",13
"31",-5.605,2.353,"10027",1,500,"-1",12
"32",2.535,3.286,"10027",1,500,"1",12
"33",0.219,4.42,"10027",1,500,"-1",11
"34",0.223,4.415,"10027",1,500,"1",11
"35",-2.56,0.781,"10027",1,500,"-1",10
"36",-0.265,1.219,"10027",1,500,"1",10
"37",-1.062,2.686,"10027",1,500,"-1",9
"38",5.71,1.485,"10027",1,500,"1",9
"39",-2.28,1.962,"10027",1,500,"-1",8
"40",3.797,1.715,"10027",1,500,"1",8
"41",-5.714,3.199,"10027",1,500,"-1",7
"42",2.646,3.164,"10027",1,500,"1",7
"43",-3.864,1.129,"10027",1,500,"-1",6
"44",1.124,2.243,"10027",1,500,"1",6
"45",-4.489,3.412,"10027",1,500,"-1",5
"46",3.572,2.163,"10027",1,500,"1",5
"47",-4.57,2.241,"10027",1,500,"-1",4
"48",2.928,2.756,"10027",1,500,"1",4
"49",-1.716,1.907,"10027",1,500,"-1",3
"50",5.832,2.182,"10027",1,500,"1",3
"51",-6.249,2.224,"10027",1,500,"-1",2
"52",2.537,2.637,"10027",1,500,"1",2
"53",-0.687,3.281,"10027",1,500,"-1",1
"54",0.757,1.098,"10027",1,500,"1",1
