"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.021,0.987,"11438",1,20,"-1"
"2",0.08,2.835,"11438",1,20,"1"
"3",-1.214,3.15,"11438",2,20,"-1"
"4",0.022,1.124,"11438",2,20,"1"
"5",-0.631,0.943,"11438",3,20,"-1"
"6",1.553,0.756,"11438",3,20,"1"
