"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.707,3.168,"11279",1,500,"-1",16
"2",3.833,2.427,"11279",1,500,"1",16
"3",-5.923,1.572,"11279",1,500,"-1",15
"4",-1.857,1.114,"11279",1,500,"1",15
"5",-3.383,1.901,"11279",1,500,"-1",14
"6",3.128,1.802,"11279",1,500,"1",14
"7",-3.64,2.141,"11279",1,500,"-1",13
"8",1.399,2.109,"11279",1,500,"1",13
"9",-6.326,0.858,"11279",1,500,"-1",12
"10",-2.307,1.3,"11279",1,500,"1",12
"11",-1.908,4.019,"11279",1,500,"-1",11
"12",7.328,1.086,"11279",1,500,"1",11
"13",-4.153,5.442,"11279",1,500,"-1",10
"14",-1.601,1.706,"11279",1,500,"1",10
"15",-1.674,0.469,"11279",1,500,"-1",9
"16",1.28,0.997,"11279",1,500,"1",9
"17",-3.393,2.011,"11279",1,500,"-1",8
"18",2.647,2.026,"11279",1,500,"1",8
"19",-9.086,2.798,"11279",1,500,"-1",7
"20",0.544,5.13,"11279",1,500,"1",7
"21",-2.169,1.993,"11279",1,500,"-1",6
"22",3.034,1.364,"11279",1,500,"1",6
"23",-1.123,0.444,"11279",1,500,"-1",5
"24",0.57,0.608,"11279",1,500,"1",5
"25",-3.359,2.295,"11279",1,500,"-1",4
"26",3.709,2.213,"11279",1,500,"1",4
"27",-2.547,1.83,"11279",1,500,"-1",3
"28",2.31,1.706,"11279",1,500,"1",3
"29",-2.635,1.922,"11279",1,500,"-1",2
"30",3.238,2.061,"11279",1,500,"1",2
"31",-1.946,2.263,"11279",1,500,"-1",1
"32",2.99,1.793,"11279",1,500,"1",1
