"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.931608099561954,0.0683919004380461,0.100692353715656,0.899307646284344,"11042",1,20,"sign"
"2",0.807803934214769,0.192196065785231,0.183159188690842,0.816840811309158,"11042",1,20,"gaussian"
"3",0.946477176505099,0.0535228234949015,0.09328253140615,0.90671746859385,"11042",2,20,"sign"
"4",0.805486284289277,0.194513715710723,0.178326996197719,0.821673003802281,"11042",2,20,"gaussian"
"5",0.939595890698098,0.0604041093019018,0.107987227143981,0.892012772856019,"11042",3,20,"sign"
"6",0.8055972013993,0.1944027986007,0.191038897095027,0.808961102904973,"11042",3,20,"gaussian"
"7",0.929767411444702,0.0702325885552983,0.0839419403501498,0.91605805964985,"11042",4,20,"sign"
"8",0.795430944963655,0.204569055036345,0.195049504950495,0.804950495049505,"11042",4,20,"gaussian"
"9",0.940125112359679,0.0598748876403207,0.145813632512001,0.854186367487999,"11042",5,20,"sign"
"10",0.775280898876405,0.224719101123595,0.15625,0.84375,"11042",5,20,"gaussian"
"11",0.918792628424993,0.0812073715750074,0.0732171269839171,0.926782873016083,"11042",6,20,"sign"
"12",0.759398496240602,0.240601503759398,0.203821656050955,0.796178343949045,"11042",6,20,"gaussian"
"13",0.920743942459009,0.0792560575409909,0.147269877392376,0.852730122607624,"11042",7,20,"sign"
"14",0.766423357664234,0.233576642335766,0.188235294117647,0.811764705882353,"11042",7,20,"gaussian"
"15",0.930641149154691,0.0693588508453094,0.0868891426776716,0.913110857322328,"11042",8,20,"sign"
"16",0.790322580645161,0.209677419354839,0.1625,0.8375,"11042",8,20,"gaussian"
