"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.506,1.87,"10903",1,500,"-1",63
"2",1.806,2.396,"10903",1,500,"1",63
"3",-3.66,0.672,"10903",1,500,"-1",62
"4",1.263,1.759,"10903",1,500,"1",62
"5",-2.175,2.022,"10903",1,500,"-1",61
"6",2.506,1.558,"10903",1,500,"1",61
"7",-4.843,1.231,"10903",1,500,"-1",60
"8",0.252,2.906,"10903",1,500,"1",60
"9",-3.95,2.51,"10903",1,500,"-1",59
"10",2.539,2.547,"10903",1,500,"1",59
"11",-3.372,1.403,"10903",1,500,"-1",58
"12",2.488,2.146,"10903",1,500,"1",58
"13",-4.311,0.453,"10903",1,500,"-1",57
"14",-1.44,0.976,"10903",1,500,"1",57
"15",-2.828,1.767,"10903",1,500,"-1",56
"16",3.105,2.27,"10903",1,500,"1",56
"17",-1.917,1.104,"10903",1,500,"-1",55
"18",0.792,1.211,"10903",1,500,"1",55
"19",-1.439,1.277,"10903",1,500,"-1",54
"20",2.151,1.018,"10903",1,500,"1",54
"21",3.811,2.49,"10903",1,500,"-1",53
"22",13.984,4.12,"10903",1,500,"1",53
"23",-4.143,2.05,"10903",1,500,"-1",52
"24",2.871,2.286,"10903",1,500,"1",52
"25",-1.93,1.465,"10903",1,500,"-1",51
"26",2.2,1.334,"10903",1,500,"1",51
"27",-2.805,3.294,"10903",1,500,"-1",50
"28",-1.326,0.888,"10903",1,500,"1",50
"29",-3.748,2.187,"10903",1,500,"-1",49
"30",1.466,1.752,"10903",1,500,"1",49
"31",-2.21,2.332,"10903",1,500,"-1",48
"32",4.083,1.761,"10903",1,500,"1",48
"33",-2.474,1.943,"10903",1,500,"-1",47
"34",3.453,1.637,"10903",1,500,"1",47
"35",-4.078,1.6,"10903",1,500,"-1",46
"36",1.25,1.697,"10903",1,500,"1",46
"37",0.085,0.876,"10903",1,500,"-1",45
"38",0.943,4.533,"10903",1,500,"1",45
"39",-1.027,2.149,"10903",1,500,"-1",44
"40",2.403,6.652,"10903",1,500,"1",44
"41",-1.449,2.002,"10903",1,500,"-1",43
"42",3.287,1.952,"10903",1,500,"1",43
"43",-3.988,1.949,"10903",1,500,"-1",42
"44",2.055,1.867,"10903",1,500,"1",42
"45",-0.944,1.581,"10903",1,500,"-1",41
"46",3.071,0.808,"10903",1,500,"1",41
"47",-2.389,2.796,"10903",1,500,"-1",40
"48",2.831,1.671,"10903",1,500,"1",40
"49",-2.339,2.792,"10903",1,500,"-1",39
"50",4.826,1.777,"10903",1,500,"1",39
"51",-3.45,2.501,"10903",1,500,"-1",38
"52",3.195,1.93,"10903",1,500,"1",38
"53",-2.318,2.657,"10903",1,500,"-1",37
"54",2.362,1.717,"10903",1,500,"1",37
"55",-3.369,2.081,"10903",1,500,"-1",36
"56",3.015,2.103,"10903",1,500,"1",36
"57",3.058,2.853,"10903",1,500,"-1",35
"58",10.853,1.024,"10903",1,500,"1",35
"59",-3.364,1.258,"10903",1,500,"-1",34
"60",0.908,1.929,"10903",1,500,"1",34
"61",-0.723,1.471,"10903",1,500,"-1",33
"62",4.369,1.309,"10903",1,500,"1",33
"63",-0.902,2.335,"10903",1,500,"-1",32
"64",5.311,1.798,"10903",1,500,"1",32
"65",-2.989,3.658,"10903",1,500,"-1",31
"66",6.435,2.256,"10903",1,500,"1",31
"67",-2.15,0.687,"10903",1,500,"-1",30
"68",-0.002,0.608,"10903",1,500,"1",30
"69",-5.449,2.166,"10903",1,500,"-1",29
"70",0.344,2.154,"10903",1,500,"1",29
"71",0.707,0,"10903",1,500,"-1",28
"72",0.707,0.707,"10903",1,500,"1",28
"73",-1.253,3.811,"10903",1,500,"-1",27
"74",5.466,1.254,"10903",1,500,"1",27
"75",-4.365,3.083,"10903",1,500,"-1",26
"76",2.62,2.258,"10903",1,500,"1",26
"77",-1.058,2.236,"10903",1,500,"-1",25
"78",5.629,1.777,"10903",1,500,"1",25
"79",-1.08,0.441,"10903",1,500,"-1",24
"80",0.7,0.596,"10903",1,500,"1",24
"81",-2.194,1.118,"10903",1,500,"-1",23
"82",1.847,1.6,"10903",1,500,"1",23
"83",-2.135,2.06,"10903",1,500,"-1",22
"84",5.748,1.771,"10903",1,500,"1",22
"85",-6.791,2.177,"10903",1,500,"-1",21
"86",-1.139,0.965,"10903",1,500,"1",21
"87",-1.939,1.947,"10903",1,500,"-1",20
"88",2.599,1.274,"10903",1,500,"1",20
"89",-3.713,1.909,"10903",1,500,"-1",19
"90",2.356,2.181,"10903",1,500,"1",19
"91",-4.704,11.904,"10903",1,500,"-1",18
"92",0.253,2.222,"10903",1,500,"1",18
"93",-3.497,1.526,"10903",1,500,"-1",17
"94",1.216,1.882,"10903",1,500,"1",17
"95",-0.665,0.871,"10903",1,500,"-1",16
"96",2.679,1.436,"10903",1,500,"1",16
"97",-1.828,1.03,"10903",1,500,"-1",15
"98",1.297,0.891,"10903",1,500,"1",15
"99",-8.633,1.841,"10903",1,500,"-1",14
"100",1.088,3.372,"10903",1,500,"1",14
"101",-0.11,1.046,"10903",1,500,"-1",13
"102",2.659,0.819,"10903",1,500,"1",13
"103",-4.906,0.917,"10903",1,500,"-1",11
"104",0.532,1.3,"10903",1,500,"1",11
"105",-5.572,1.488,"10903",1,500,"-1",10
"106",0.778,3.823,"10903",1,500,"1",10
"107",-2.378,1.508,"10903",1,500,"-1",9
"108",1.895,1.399,"10903",1,500,"1",9
"109",-0.68,2.552,"10903",1,500,"-1",8
"110",5.727,1.451,"10903",1,500,"1",8
"111",-2.489,2.39,"10903",1,500,"-1",7
"112",5.608,2.482,"10903",1,500,"1",7
"113",-2.014,2.992,"10903",1,500,"-1",6
"114",5.27,2.308,"10903",1,500,"1",6
"115",-6.763,2.326,"10903",1,500,"-1",5
"116",0.464,2.058,"10903",1,500,"1",5
"117",-5.535,1.834,"10903",1,500,"-1",4
"118",1.834,2.733,"10903",1,500,"1",4
"119",-3.558,2.494,"10903",1,500,"-1",3
"120",4.538,3.935,"10903",1,500,"1",3
"121",-4.682,2.34,"10903",1,500,"-1",2
"122",2.44,2.887,"10903",1,500,"1",2
"123",-1.409,6.279,"10903",1,500,"-1",1
"124",1.041,1.468,"10903",1,500,"1",1
