"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10382",1,5,33,0.00569456427955134,32.8084615753836
"2","10382",1,10,33,0.00569456427955134,32.8806554807251
"3","10382",1,25,33,0.00569456427955134,32.993891041301
"4","10382",1,50,33,0.00569456427955134,33.1467738427133
"5","10382",1,100,33,0.00569456427955134,33.3774532822916
"6","10382",1,150,33,0.00569456427955134,33.5411473916818
"7","10382",1,200,33,0.00569456427955134,33.5047956596867
"8","10382",1,250,33,0.00569456427955134,33.1069522817565
"9","10382",1,300,33,0.00569456427955134,31.8751726821691
"10","10382",1,350,33,0.00569456427955134,35.1215653426141
"11","10382",1,400,33,0.00569456427955134,32.5208804209427
"12","10382",1,500,33,0.00569456427955134,35.1481123246206
"13","10382",1,600,33,0.00569456427955134,34.2595499266822
