"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11233",1,5,27,0.00944386149003148,33.437022918711
"2","11233",1,10,27,0.00944386149003148,33.4940726971335
"3","11233",1,25,27,0.00944386149003148,33.6577475222721
"4","11233",1,50,27,0.00944386149003148,33.8390716434704
"5","11233",1,100,27,0.00944386149003148,33.8190631040253
"6","11233",1,150,27,0.00944386149003148,34.1443711716995
"7","11233",1,200,27,0.00944386149003148,33.1056665749139
"8","11233",1,250,27,0.00944386149003148,32.2983681949697
"9","11233",1,300,27,0.00944386149003148,34.5304259604732
"10","11233",1,350,27,0.00944386149003148,33.6422365594775
"11","11233",1,400,27,0.00944386149003148,33.8678593149437
"12","11233",1,500,27,0.00944386149003148,35.0955065362892
"13","11233",1,600,27,0.00944386149003148,35.1740634581981
