"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9778",1,5,43,0.00435354864837501,34.1533533931416
"2","9778",1,10,43,0.00435354864837501,34.1642880379337
"3","9778",1,25,43,0.00435354864837501,34.2619809909911
"4","9778",1,50,43,0.00435354864837501,34.3997532135191
"5","9778",1,100,43,0.00435354864837501,34.339742632957
"6","9778",1,150,43,0.00435354864837501,34.3221180648206
"7","9778",1,200,43,0.00435354864837501,33.6112708089994
"8","9778",1,250,43,0.00435354864837501,34.9739696011578
"9","9778",1,300,43,0.00435354864837501,34.2473845368481
"10","9778",1,350,43,0.00435354864837501,33.3041408797262
"11","9778",1,400,43,0.00435354864837501,33.7373290387862
"12","9778",1,500,43,0.00435354864837501,35.3176046677835
"13","9778",1,600,43,0.00435354864837501,33.9351801777947
