"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10514",1,5,5,0.00106089539571398,33.3998523594376
"2","10514",1,10,5,0.00106089539571398,33.4550613711204
"3","10514",1,25,5,0.00106089539571398,33.6505245638193
"4","10514",1,50,5,0.00106089539571398,33.6159726018711
"5","10514",1,100,5,0.00106089539571398,33.5814159422022
"6","10514",1,150,5,0.00106089539571398,32.4280503230673
"7","10514",1,200,5,0.00106089539571398,34.6200058480568
"8","10514",1,250,5,0.00106089539571398,34.6828550659842
"9","10514",1,300,5,0.00106089539571398,35.0382237178702
"10","10514",1,350,5,0.00106089539571398,32.2896178884004
"11","10514",1,400,5,0.00106089539571398,33.9972060917723
"12","10514",1,500,5,0.00106089539571398,33.2838110294482
"13","10514",1,600,5,0.00106089539571398,37.1978643241638
