"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11445",1,5,13,0.00342375559652357,33.4935422583525
"2","11445",1,10,13,0.00342375559652357,33.5495314635891
"3","11445",1,25,13,0.00342375559652357,33.6757530011483
"4","11445",1,50,13,0.00342375559652357,33.884405844383
"5","11445",1,100,13,0.00342375559652357,33.2743816780379
"6","11445",1,150,13,0.00342375559652357,33.9444286716354
"7","11445",1,200,13,0.00342375559652357,33.3724093529205
"8","11445",1,250,13,0.00342375559652357,31.7256400687808
"9","11445",1,300,13,0.00342375559652357,34.5255067399783
"10","11445",1,350,13,0.00342375559652357,33.6256316257937
"11","11445",1,400,13,0.00342375559652357,32.0675763735876
"12","11445",1,500,13,0.00342375559652357,33.9721598014895
"13","11445",1,600,13,0.00342375559652357,32.6686499742869
