"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11345",1,5,5,0.00160153747597694,33.7525715083257
"2","11345",1,10,5,0.00160153747597694,33.8309253334549
"3","11345",1,25,5,0.00160153747597694,33.960543814316
"4","11345",1,50,5,0.00160153747597694,33.9257058606317
"5","11345",1,100,5,0.00160153747597694,33.8410090900215
"6","11345",1,150,5,0.00160153747597694,34.0359687338029
"7","11345",1,200,5,0.00160153747597694,35.1346198074744
"8","11345",1,250,5,0.00160153747597694,32.2652557465976
"9","11345",1,300,5,0.00160153747597694,31.7349532230257
"10","11345",1,350,5,0.00160153747597694,34.435178287138
"11","11345",1,400,5,0.00160153747597694,36.0034157382478
"12","11345",1,500,5,0.00160153747597694,32.2438049058473
"13","11345",1,600,5,0.00160153747597694,31.6411377068641
