"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10400",1,5,7,0.00960219478737997,32.1511119564633
"2","10400",1,10,7,0.00960219478737997,32.4079116494946
"3","10400",1,25,7,0.00960219478737997,33.4960608512434
"4","10400",1,50,7,0.00960219478737997,35.1798778519383
"5","10400",1,100,7,0.00960219478737997,33.2845693090814
"6","10400",1,150,7,0.00960219478737997,33.3769132843665
"7","10400",1,200,7,0.00960219478737997,35.858226065691
"8","10400",1,250,7,0.00960219478737997,34.1324090836636
"9","10400",1,300,7,0.00960219478737997,29.024990350747
"10","10400",1,350,7,0.00960219478737997,33.0759326678426
"11","10400",1,400,7,0.00960219478737997,36.5940871723746
"12","10400",1,500,7,0.00960219478737997,22.2653750180579
"13","10400",1,600,7,0.00960219478737997,26.7184500216695
