"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10878",1,5,25,0.00687379708551004,33.1934316933986
"2","10878",1,10,25,0.00687379708551004,33.2397521119776
"3","10878",1,25,25,0.00687379708551004,33.4275725661114
"4","10878",1,50,25,0.00687379708551004,33.7942479561049
"5","10878",1,100,25,0.00687379708551004,33.0075367638913
"6","10878",1,150,25,0.00687379708551004,32.7348865539388
"7","10878",1,200,25,0.00687379708551004,33.1142815079658
"8","10878",1,250,25,0.00687379708551004,35.444296282889
"9","10878",1,300,25,0.00687379708551004,32.9508872332014
"10","10878",1,350,25,0.00687379708551004,32.6960819809518
"11","10878",1,400,25,0.00687379708551004,33.6989411266271
"12","10878",1,500,25,0.00687379708551004,32.6357124774368
"13","10878",1,600,25,0.00687379708551004,33.4524244215486
