"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10460",1,5,7,0.000597830728499445,34.1651406669562
"2","10460",1,10,7,0.000597830728499445,34.1864095765475
"3","10460",1,25,7,0.000597830728499445,34.2333738078853
"4","10460",1,50,7,0.000597830728499445,34.275056528541
"5","10460",1,100,7,0.000597830728499445,34.3561984477447
"6","10460",1,150,7,0.000597830728499445,34.1710561202215
"7","10460",1,200,7,0.000597830728499445,35.2055284268725
"8","10460",1,250,7,0.000597830728499445,34.3799454083659
"9","10460",1,300,7,0.000597830728499445,34.0749727498219
"10","10460",1,350,7,0.000597830728499445,33.5007442626463
"11","10460",1,400,7,0.000597830728499445,34.8591410722689
"12","10460",1,500,7,0.000597830728499445,33.1705403286767
"13","10460",1,600,7,0.000597830728499445,34.9940575159271
