"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10136",1,5,21,0.0231277533039648,32.1727331846515
"2","10136",1,10,21,0.0231277533039648,32.2959692886113
"3","10136",1,25,21,0.0231277533039648,32.9307577590906
"4","10136",1,50,21,0.0231277533039648,33.4272306757585
"5","10136",1,100,21,0.0231277533039648,33.1171741533403
"6","10136",1,150,21,0.0231277533039648,34.3746483631534
"7","10136",1,200,21,0.0231277533039648,36.2433584356085
"8","10136",1,250,21,0.0231277533039648,38.5539475142363
"9","10136",1,300,21,0.0231277533039648,33.7312319761673
"10","10136",1,350,21,0.0231277533039648,37.3194562906291
"11","10136",1,400,21,0.0231277533039648,28.1392457277155
"12","10136",1,500,21,0.0231277533039648,37.9011361810592
"13","10136",1,600,21,0.0231277533039648,44.3120329043118
