"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10122",1,5,11,0.00363997352746525,32.3090310177722
"2","10122",1,10,11,0.00363997352746525,32.4207853464128
"3","10122",1,25,11,0.00363997352746525,32.5650654577659
"4","10122",1,50,11,0.00363997352746525,32.6625211481143
"5","10122",1,100,11,0.00363997352746525,33.1650164582607
"6","10122",1,150,11,0.00363997352746525,32.998908538582
"7","10122",1,200,11,0.00363997352746525,32.9312037113942
"8","10122",1,250,11,0.00363997352746525,32.6332394621398
"9","10122",1,300,11,0.00363997352746525,34.0933842732826
"10","10122",1,350,11,0.00363997352746525,34.4310094859721
"11","10122",1,400,11,0.00363997352746525,34.2159509597598
"12","10122",1,500,11,0.00363997352746525,33.339394408977
"13","10122",1,600,11,0.00363997352746525,32.2075798230285
