"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10903",1,5,33,0.00492463811371437,33.5361131114897
"2","10903",1,10,33,0.00492463811371437,33.5711036378366
"3","10903",1,25,33,0.00492463811371437,33.6341090744635
"4","10903",1,50,33,0.00492463811371437,33.8017347357823
"5","10903",1,100,33,0.00492463811371437,33.4976657202504
"6","10903",1,150,33,0.00492463811371437,33.8762342908783
"7","10903",1,200,33,0.00492463811371437,34.500768602933
"8","10903",1,250,33,0.00492463811371437,33.7240505804967
"9","10903",1,300,33,0.00492463811371437,32.2160578636857
"10","10903",1,350,33,0.00492463811371437,34.9948455165421
"11","10903",1,400,33,0.00492463811371437,34.497441131677
"12","10903",1,500,33,0.00492463811371437,32.2016790171662
"13","10903",1,600,33,0.00492463811371437,33.7474356904674
