"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10859",1,5,41,0.012828535669587,34.2782225198205
"2","10859",1,10,41,0.012828535669587,34.4054087908604
"3","10859",1,25,41,0.012828535669587,34.5871974047251
"4","10859",1,50,41,0.012828535669587,34.8009438489397
"5","10859",1,100,41,0.012828535669587,34.8349027817126
"6","10859",1,150,41,0.012828535669587,34.9252370610528
"7","10859",1,200,41,0.012828535669587,36.0317863008779
"8","10859",1,250,41,0.012828535669587,35.1341476541484
"9","10859",1,300,41,0.012828535669587,35.8139307458661
"10","10859",1,350,41,0.012828535669587,34.2864611744295
"11","10859",1,400,41,0.012828535669587,36.7824613966717
"12","10859",1,500,41,0.012828535669587,31.6855722800607
"13","10859",1,600,41,0.012828535669587,34.3792213175685
