"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9707",1,5,15,0.00266004610746586,33.7706345038066
"2","9707",1,10,15,0.00266004610746586,33.8168790154486
"3","9707",1,25,15,0.00266004610746586,33.9534276381205
"4","9707",1,50,15,0.00266004610746586,34.1073974573994
"5","9707",1,100,15,0.00266004610746586,34.1061924033192
"6","9707",1,150,15,0.00266004610746586,33.4709180497344
"7","9707",1,200,15,0.00266004610746586,33.6705034440763
"8","9707",1,250,15,0.00266004610746586,34.765247066113
"9","9707",1,300,15,0.00266004610746586,34.1745622511501
"10","9707",1,350,15,0.00266004610746586,34.588304148922
"11","9707",1,400,15,0.00266004610746586,33.3430031377139
"12","9707",1,500,15,0.00266004610746586,34.6930733557215
"13","9707",1,600,15,0.00266004610746586,32.6814578312366
